rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 3,betancur mancilla diego fernando,col,"born: jun 15, 1994",b.weight: 83.90,group: a,snatch: 156,ci&jerk: 185,total: 341,,85kgmen,total,SOUTH AMERICAN CHAMPIONSHIPS
rank: 4,prieto juan jose,par,"born: dec 12, 1998",b.weight: 78.70,group: a,snatch: 110,ci&jerk: 135,total: 245,,85kgmen,total,SOUTH AMERICAN CHAMPIONSHIPS
rank: 1,serna martinez andres felipe,col,"born: nov 15, 1997",b.weight: 91.20,group: a,1: 156,2: -160,3: 160,total: 160,94kgmen,snatch,SOUTH AMERICAN CHAMPIONSHIPS
rank: 2,arias mosquera jeyson alonso,ven,"born: sep 09, 1993",b.weight: 92.90,group: a,1: 152,2: 157,3: -160,total: 157,94kgmen,snatch,SOUTH AMERICAN CHAMPIONSHIPS
rank: 3,ferrin arroyo paul alexander,ecu,"born: oct 20, 1995",b.weight: 93.80,group: a,1: 150,2: 155,3: -160,total: 155,94kgmen,snatch,SOUTH AMERICAN CHAMPIONSHIPS
rank: 4,kienitz maximiliano claus,arg,"born: sep 04, 1990",b.weight: 91.60,group: a,1: -140,2: 140,3: 145,total: 145,94kgmen,snatch,SOUTH AMERICAN CHAMPIONSHIPS
rank: 5,juanico puppo enrique,uru,"born: oct 14, 1994",b.weight: 93.30,group: a,1: -130,2: 131,3: -135,total: 131,94kgmen,snatch,SOUTH AMERICAN CHAMPIONSHIPS
rank: 6,arzamendia vatteone ronald alberto,par,"born: nov 17, 1993",b.weight: 90.80,group: a,1: 125,2: 130,3: -133,total: 130,94kgmen,snatch,SOUTH AMERICAN CHAMPIONSHIPS
rank: ---,vallenilla sanchez keydomar giovanni,ven,"born: oct 08, 1999",b.weight: 86.30,group: a,1: -156,2: -156,3: -156,total: ---,94kgmen,snatch,SOUTH AMERICAN CHAMPIONSHIPS
rank: 1,arias mosquera jeyson alonso,ven,"born: sep 09, 1993",b.weight: 92.90,group: a,1: 192,2: 198,3: 200,total: 200,94kgmen,cleanjerk,SOUTH AMERICAN CHAMPIONSHIPS
rank: 2,ferrin arroyo paul alexander,ecu,"born: oct 20, 1995",b.weight: 93.80,group: a,1: 190,2: 196,3: -199,total: 196,94kgmen,cleanjerk,SOUTH AMERICAN CHAMPIONSHIPS
rank: 3,serna martinez andres felipe,col,"born: nov 15, 1997",b.weight: 91.20,group: a,1: 195,2: -199,3: -201,total: 195,94kgmen,cleanjerk,SOUTH AMERICAN CHAMPIONSHIPS
rank: 4,vallenilla sanchez keydomar giovanni,ven,"born: oct 08, 1999",b.weight: 86.30,group: a,1: 193,2: -199,3: -199,total: 193,94kgmen,cleanjerk,SOUTH AMERICAN CHAMPIONSHIPS
rank: 5,kienitz maximiliano claus,arg,"born: sep 04, 1990",b.weight: 91.60,group: a,1: 172,2: 177,3: -182,total: 177,94kgmen,cleanjerk,SOUTH AMERICAN CHAMPIONSHIPS
rank: 6,arzamendia vatteone ronald alberto,par,"born: nov 17, 1993",b.weight: 90.80,group: a,1: 160,2: -165,3: -167,total: 160,94kgmen,cleanjerk,SOUTH AMERICAN CHAMPIONSHIPS
rank: 7,juanico puppo enrique,uru,"born: oct 14, 1994",b.weight: 93.30,group: a,1: 158,2: 159,3: -166,total: 159,94kgmen,cleanjerk,SOUTH AMERICAN CHAMPIONSHIPS
rank: 1,arias mosquera jeyson alonso,ven,"born: sep 09, 1993",b.weight: 92.90,group: a,snatch: 157,ci&jerk: 200,total: 357,,94kgmen,total,SOUTH AMERICAN CHAMPIONSHIPS
rank: 2,serna martinez andres felipe,col,"born: nov 15, 1997",b.weight: 91.20,group: a,snatch: 160,ci&jerk: 195,total: 355,,94kgmen,total,SOUTH AMERICAN CHAMPIONSHIPS
rank: 3,ferrin arroyo paul alexander,ecu,"born: oct 20, 1995",b.weight: 93.80,group: a,snatch: 155,ci&jerk: 196,total: 351,,94kgmen,total,SOUTH AMERICAN CHAMPIONSHIPS
