rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: ---,abdussalam marwan,lba,"born: may 28, 1991",b.weight: 83.25,group: a,1: -171,2: 171,3: -186,total: 171,85kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,pizzolato antonino,ita,"born: aug 20, 1996",b.weight: 84.15,group: a,1: 170,2: 177,3: -182,total: 177,85kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,mata perez andres eduardo,esp,"born: nov 11, 1992",b.weight: 81.55,group: a,1: 185,2: -192,3: -193,total: 185,85kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,iakovidis theodoros,gre,"born: feb 12, 1991",b.weight: 83.50,group: a,1: 182,2: 190,3: -193,total: 190,85kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,bardis giovanni battista,fra,"born: may 21, 1987",b.weight: 84.95,group: a,1: 186,2: -191,3: -191,total: 186,85kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,abdelazim tarek yehia fouad,egy,"born: may 18, 1987",b.weight: 84.45,group: a,1: 195,2: 203,3: ---,total: 203,85kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: 1,abdelazim tarek yehia fouad,egy,"born: may 18, 1987",b.weight: 84.45,group: a,snatch: 157,ci&jerk: 203,total: 360,,85kgmen,total,XVII MEDITERRANEAN GAMES
rank: 2,sagir nezir,tur,"born: oct 19, 1983",b.weight: 84.40,group: a,snatch: 156,ci&jerk: 193,total: 349,,85kgmen,total,XVII MEDITERRANEAN GAMES
rank: 3,iakovidis theodoros,gre,"born: feb 12, 1991",b.weight: 83.50,group: a,snatch: 156,ci&jerk: 190,total: 346,,85kgmen,total,XVII MEDITERRANEAN GAMES
rank: 4,bardis giovanni battista,fra,"born: may 21, 1987",b.weight: 84.95,group: a,snatch: 157,ci&jerk: 186,total: 343,,85kgmen,total,XVII MEDITERRANEAN GAMES
rank: 5,bahloul rami,tun,"born: jul 29, 1991",b.weight: 80.10,group: a,snatch: 154,ci&jerk: 187,total: 341,,85kgmen,total,XVII MEDITERRANEAN GAMES
rank: 6,pizzolato antonino,ita,"born: aug 20, 1996",b.weight: 84.15,group: a,snatch: 138,ci&jerk: 177,total: 315,,85kgmen,total,XVII MEDITERRANEAN GAMES
rank: 7,abdussalam marwan,lba,"born: may 28, 1991",b.weight: 83.25,group: a,snatch: 142,ci&jerk: 171,total: 313,,85kgmen,total,XVII MEDITERRANEAN GAMES
rank: ---,mata perez andres eduardo,esp,"born: nov 11, 1992",b.weight: 81.55,group: a,snatch: ---,ci&jerk: 185,total: ---,,85kgmen,total,XVII MEDITERRANEAN GAMES
rank: ---,shtewi abdelrahman,lba,"born: jan 01, 1989",b.weight: 93.40,group: a,1: -160,2: -162,3: -162,total: ---,94kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,tomic igor,srb,"born: nov 06, 1987",b.weight: 92.80,group: a,1: -135,2: 135,3: -140,total: 135,94kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,markoulas georgios,gre,"born: nov 16, 1982",b.weight: 93.20,group: a,1: -142,2: -142,3: 142,total: 142,94kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,saltsidis christos,gre,"born: jul 02, 1987",b.weight: 93.50,group: a,1: 151,2: 158,3: -162,total: 158,94kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,doghmane mohamed amine,tun,"born: may 11, 1991",b.weight: 93.20,group: a,1: 160,2: -163,3: -164,total: 160,94kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,ossama saad abouelyazideid khattab,egy,"born: may 14, 1993",b.weight: 91.45,group: a,1: 157,2: 161,3: -163,total: 161,94kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,abdalla ragab abdelhay saad a.,egy,"born: mar 04, 1991",b.weight: 93.35,group: a,1: -163,2: 163,3: -167,total: 163,94kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,tabaku ervis,alb,"born: sep 22, 1989",b.weight: 93.85,group: a,1: -163,2: -164,3: 166,total: 166,94kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,shtewi abdelrahman,lba,"born: jan 01, 1989",b.weight: 93.40,group: a,1: ---,2: ---,3: ---,total: ---,94kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,tomic igor,srb,"born: nov 06, 1987",b.weight: 92.80,group: a,1: 165,2: 170,3: 180,total: 180,94kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,markoulas georgios,gre,"born: nov 16, 1982",b.weight: 93.20,group: a,1: 183,2: 190,3: -191,total: 190,94kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,saltsidis christos,gre,"born: jul 02, 1987",b.weight: 93.50,group: a,1: -180,2: 180,3: -191,total: 180,94kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,doghmane mohamed amine,tun,"born: may 11, 1991",b.weight: 93.20,group: a,1: -185,2: -191,3: 191,total: 191,94kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,ossama saad abouelyazideid khattab,egy,"born: may 14, 1993",b.weight: 91.45,group: a,1: 195,2: 200,3: -206,total: 200,94kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,abdalla ragab abdelhay saad a.,egy,"born: mar 04, 1991",b.weight: 93.35,group: a,1: 206,2: -216,3: -216,total: 206,94kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,tabaku ervis,alb,"born: sep 22, 1989",b.weight: 93.85,group: a,1: 191,2: 196,3: ---,total: 196,94kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: 1,abdalla ragab abdelhay saad a.,egy,"born: mar 04, 1991",b.weight: 93.35,group: a,snatch: 163,ci&jerk: 206,total: 369,,94kgmen,total,XVII MEDITERRANEAN GAMES
rank: 2,tabaku ervis,alb,"born: sep 22, 1989",b.weight: 93.85,group: a,snatch: 166,ci&jerk: 196,total: 362,,94kgmen,total,XVII MEDITERRANEAN GAMES
rank: 3,ossama saad abouelyazideid khattab,egy,"born: may 14, 1993",b.weight: 91.45,group: a,snatch: 161,ci&jerk: 200,total: 361,,94kgmen,total,XVII MEDITERRANEAN GAMES
rank: 4,doghmane mohamed amine,tun,"born: may 11, 1991",b.weight: 93.20,group: a,snatch: 160,ci&jerk: 191,total: 351,,94kgmen,total,XVII MEDITERRANEAN GAMES
rank: 5,saltsidis christos,gre,"born: jul 02, 1987",b.weight: 93.50,group: a,snatch: 158,ci&jerk: 180,total: 338,,94kgmen,total,XVII MEDITERRANEAN GAMES
rank: 6,markoulas georgios,gre,"born: nov 16, 1982",b.weight: 93.20,group: a,snatch: 142,ci&jerk: 190,total: 332,,94kgmen,total,XVII MEDITERRANEAN GAMES
rank: 7,tomic igor,srb,"born: nov 06, 1987",b.weight: 92.80,group: a,snatch: 135,ci&jerk: 180,total: 315,,94kgmen,total,XVII MEDITERRANEAN GAMES
rank: ---,shtewi abdelrahman,lba,"born: jan 01, 1989",b.weight: 93.40,group: a,snatch: ---,ci&jerk: ---,total: ---,,94kgmen,total,XVII MEDITERRANEAN GAMES
rank: ---,stroumpis efstathios,gre,"born: jul 12, 1993",b.weight: 103.25,group: a,1: 150,2: -160,3: -160,total: 150,105kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,elwaddani abdulmoneim,lba,"born: sep 06, 1991",b.weight: 104.25,group: a,1: 152,2: -160,3: -166,total: 152,105kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,sellou ahmed hassan nasreldin m.,egy,"born: dec 03, 1989",b.weight: 103.20,group: a,1: 160,2: 166,3: -170,total: 166,105kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,mohamed gaber ahmed farhan,egy,"born: sep 01, 1985",b.weight: 102.35,group: a,1: 163,2: 169,3: -172,total: 169,105kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,bidani walid,alg,"born: jun 11, 1994",b.weight: 104.35,group: a,1: 160,2: 166,3: 171,total: 171,105kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,jugheli ahed,syr,"born: oct 10, 1982",b.weight: 104.25,group: a,1: 166,2: 169,3: 172,total: 172,105kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,kavelasvili david,gre,"born: aug 02, 1985",b.weight: 102.60,group: a,1: 170,2: 173,3: ---,total: 173,105kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,noto pietro giovanni,ita,"born: jan 14, 1991",b.weight: 97.65,group: a,1: 142,2: -150,3: -150,total: 142,105kgmen,snatch,XVII MEDITERRANEAN GAMES
rank: ---,stroumpis efstathios,gre,"born: jul 12, 1993",b.weight: 103.25,group: a,1: 190,2: 200,3: 203,total: 203,105kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,elwaddani abdulmoneim,lba,"born: sep 06, 1991",b.weight: 104.25,group: a,1: 180,2: -192,3: -193,total: 180,105kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,sellou ahmed hassan nasreldin m.,egy,"born: dec 03, 1989",b.weight: 103.20,group: a,1: -191,2: 195,3: 201,total: 201,105kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,mohamed gaber ahmed farhan,egy,"born: sep 01, 1985",b.weight: 102.35,group: a,1: 191,2: 200,3: 203,total: 203,105kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,bidani walid,alg,"born: jun 11, 1994",b.weight: 104.35,group: a,1: -170,2: -170,3: -170,total: ---,105kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,jugheli ahed,syr,"born: oct 10, 1982",b.weight: 104.25,group: a,1: 206,2: 212,3: -216,total: 212,105kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
rank: ---,kavelasvili david,gre,"born: aug 02, 1985",b.weight: 102.60,group: a,1: 205,2: 211,3: 215,total: 215,105kgmen,cleanjerk,XVII MEDITERRANEAN GAMES
