rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 2,bianco iii angelo,usa,"born: jun 24, 1993",b.weight: 76.10,group: a,snatch: 140,ci&jerk: 175,total: 315,,77kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 3,bellemarre alex,can,"born: jun 22, 1998",b.weight: 76.22,group: a,snatch: 139,ci&jerk: 161,total: 300,,77kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 4,sikorski damian mateusz,pol,"born: sep 13, 1991",b.weight: 76.24,group: a,snatch: 138,ci&jerk: 160,total: 298,,77kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 5,kim seunghwan,kor,"born: jun 20, 1994",b.weight: 76.64,group: a,snatch: 131,ci&jerk: 156,total: 287,,77kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 6,lark leo wing thai,aus,"born: may 13, 1996",b.weight: 75.70,group: a,snatch: 121,ci&jerk: 157,total: 278,,77kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 7,valiquette francois,can,"born: dec 08, 1995",b.weight: 76.72,group: a,snatch: 120,ci&jerk: 158,total: 278,,77kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: ---,shinohara kohei,jpn,"born: jun 20, 1994",b.weight: 73.50,group: a,snatch: ---,ci&jerk: 163,total: ---,,77kgmen,total,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 1,jang yeonhak,kor,"born: feb 14, 1997",b.weight: 81.34,group: a,1: 145,2: 150,3: 157,total: 157,85kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 2,tatum james richard,usa,"born: feb 06, 1989",b.weight: 84.48,group: a,1: 145,2: 151,3: -158,total: 151,85kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 3,tawnok banyat,tha,"born: sep 09, 1994",b.weight: 83.96,group: a,1: 141,2: 146,3: 147,total: 147,85kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 4,pawlicki adrian tomasz,pol,"born: sep 20, 1989",b.weight: 84.76,group: a,1: 140,2: 145,3: 147,total: 147,85kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 5,cooper travis daniel,usa,"born: jan 27, 1988",b.weight: 84.62,group: a,1: -140,2: 140,3: -143,total: 140,85kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
rank: 6,roca pena jean pierre,col,"born: dec 17, 1992",b.weight: 84.44,group: a,1: 132,2: -136,3: 136,total: 136,85kgmen,snatch,2016 FISU WORLD UNIVERSITY CHAMPIONSHIPS
