rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: ---,mao sanele,sam,"born: sep 09, 1985",b.weight: 104.16,group: a,1: 140,2: 145,3: 150,total: 150,105kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,katoatau david,kir,"born: jul 17, 1984",b.weight: 104.16,group: a,1: -140,2: -140,3: -140,total: ---,105kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,taylor rory phillip,nzl,"born: mar 17, 1990",b.weight: 104.10,group: a,1: 137,2: -142,3: -142,total: 137,105kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,grgurevic zac adam,aus,"born: feb 20, 1991",b.weight: 104.37,group: a,1: -172,2: 172,3: -180,total: 172,105kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,jones richard,nzl,"born: jan 01, 1986",b.weight: 104.85,group: a,1: -170,2: 170,3: -179,total: 170,105kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,mao sanele,sam,"born: sep 09, 1985",b.weight: 104.16,group: a,1: 185,2: 190,3: 195,total: 195,105kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,katoatau david,kir,"born: jul 17, 1984",b.weight: 104.16,group: a,1: ---,2: ---,3: ---,total: ---,105kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: ---,taylor rory phillip,nzl,"born: mar 17, 1990",b.weight: 104.10,group: a,1: 178,2: 184,3: -188,total: 184,105kgmen,cleanjerk,AUSTRALIAN INTERNATIONAL
rank: 1,mao sanele,sam,"born: sep 09, 1985",b.weight: 104.16,group: a,snatch: 150,ci&jerk: 195,total: 345,,105kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 2,taylor rory phillip,nzl,"born: mar 17, 1990",b.weight: 104.10,group: a,snatch: 137,ci&jerk: 184,total: 321,,105kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 3,grgurevic zac adam,aus,"born: feb 20, 1991",b.weight: 104.37,group: a,snatch: 142,ci&jerk: 172,total: 314,,105kgmen,total,AUSTRALIAN INTERNATIONAL
rank: 4,jones richard,nzl,"born: jan 01, 1986",b.weight: 104.85,group: a,snatch: 142,ci&jerk: 170,total: 312,,105kgmen,total,AUSTRALIAN INTERNATIONAL
rank: ---,katoatau david,kir,"born: jul 17, 1984",b.weight: 104.16,group: a,snatch: ---,ci&jerk: ---,total: ---,,105kgmen,total,AUSTRALIAN INTERNATIONAL
rank: ---,wood philip lee,aus,"born: mar 17, 1987",b.weight: 130.10,group: a,1: 143,2: -148,3: 148,total: 148,+105kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,liti david andrew,nzl,"born: jul 11, 1996",b.weight: 153.47,group: a,1: 155,2: 160,3: 165,total: 165,+105kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,lui lauititi,sam,"born: dec 04, 1995",b.weight: 131.56,group: a,1: -161,2: 161,3: -170,total: 161,+105kgmen,snatch,AUSTRALIAN INTERNATIONAL
rank: ---,callum downie,gbr,"born: jan 01, 1990",b.weight: 109.67,group: a,1: 130,2: -133,3: -136,total: 130,+105kgmen,snatch,AUSTRALIAN INTERNATIONAL
