rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 3,alosio fatoga,ncl,"born: jan 01, 1990",b.weight: 91.10,group: a,snatch: 95,ci&jerk: 126,total: 221,,94kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 4,petolo lagikula,ncl,"born: jan 01, 1994",b.weight: 85.60,group: a,snatch: 76,ci&jerk: 95,total: 171,,94kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 5,tiakia p. simon,niu,"born: oct 01, 1992",b.weight: 90.50,group: a,snatch: 70,ci&jerk: 97,total: 167,,94kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,amete luaki,ncl,"born: jan 01, 1965",b.weight: 103.60,group: a,1: 0.0,2: 0.0,3: 0.0,total: 125,105kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,grgurevic zac adam,aus,"born: feb 20, 1991",b.weight: 101.20,group: a,1: 0.0,2: 0.0,3: 0.0,total: 128,105kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,quinn joshua thomas,aus,"born: mar 04, 1991",b.weight: 101.40,group: a,1: 0.0,2: 0.0,3: 0.0,total: 102,105kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,amete luaki,ncl,"born: jan 01, 1965",b.weight: 103.60,group: a,1: 0.0,2: 0.0,3: 0.0,total: 170,105kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,grgurevic zac adam,aus,"born: feb 20, 1991",b.weight: 101.20,group: a,1: 0.0,2: 0.0,3: 0.0,total: 160,105kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,quinn joshua thomas,aus,"born: mar 04, 1991",b.weight: 101.40,group: a,1: 0.0,2: 0.0,3: 0.0,total: 122,105kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 1,amete luaki,ncl,"born: jan 01, 1965",b.weight: 103.60,group: a,snatch: 125,ci&jerk: 170,total: 295,,105kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 2,grgurevic zac adam,aus,"born: feb 20, 1991",b.weight: 101.20,group: a,snatch: 128,ci&jerk: 160,total: 288,,105kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 3,quinn joshua thomas,aus,"born: mar 04, 1991",b.weight: 101.40,group: a,snatch: 102,ci&jerk: 122,total: 224,,105kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,detenamo itte,nru,"born: sep 22, 1986",b.weight: 155.20,group: a,1: 0.0,2: 0.0,3: 0.0,total: 170,+105kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,kelly damon joseph,aus,"born: dec 01, 1983",b.weight: 148.70,group: a,1: 0.0,2: 0.0,3: 0.0,total: 157,+105kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,kok adam,aus,"born: jul 04, 1990",b.weight: 113.10,group: a,1: 0.0,2: 0.0,3: 0.0,total: 118,+105kgmen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,detenamo itte,nru,"born: sep 22, 1986",b.weight: 155.20,group: a,1: 0.0,2: 0.0,3: 0.0,total: 210,+105kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,kelly damon joseph,aus,"born: dec 01, 1983",b.weight: 148.70,group: a,1: 0.0,2: 0.0,3: 0.0,total: 205,+105kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,kok adam,aus,"born: jul 04, 1990",b.weight: 113.10,group: a,1: 0.0,2: 0.0,3: 0.0,total: 155,+105kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 1,detenamo itte,nru,"born: sep 22, 1986",b.weight: 155.20,group: a,snatch: 170,ci&jerk: 210,total: 380,,+105kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 2,kelly damon joseph,aus,"born: dec 01, 1983",b.weight: 148.70,group: a,snatch: 157,ci&jerk: 205,total: 362,,+105kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 3,kok adam,aus,"born: jul 04, 1990",b.weight: 113.10,group: a,snatch: 118,ci&jerk: 155,total: 273,,+105kgmen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,hughes davina jodie,aus,"born: aug 06, 1989",b.weight: 52.80,group: a,1: 0.0,2: 0.0,3: 0.0,total: 66,53kgwomen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,wu kirsten,aus,"born: apr 08, 1993",b.weight: 51.10,group: a,1: 0.0,2: 0.0,3: 0.0,total: 52,53kgwomen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,hughes davina jodie,aus,"born: aug 06, 1989",b.weight: 52.80,group: a,1: 0.0,2: 0.0,3: 0.0,total: 86,53kgwomen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,wu kirsten,aus,"born: apr 08, 1993",b.weight: 51.10,group: a,1: 0.0,2: 0.0,3: 0.0,total: 70,53kgwomen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 1,hughes davina jodie,aus,"born: aug 06, 1989",b.weight: 52.80,group: a,snatch: 66,ci&jerk: 86,total: 152,,53kgwomen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 2,wu kirsten,aus,"born: apr 08, 1993",b.weight: 51.10,group: a,snatch: 52,ci&jerk: 70,total: 122,,53kgwomen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,sheppard bianca,aus,"born: oct 22, 1992",b.weight: 57.10,group: a,1: 0.0,2: 0.0,3: 0.0,total: 64,58kgwomen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,mullins andrea,aus,"born: apr 10, 1994",b.weight: 53.10,group: a,1: 0.0,2: 0.0,3: 0.0,total: 43,58kgwomen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,sheppard bianca,aus,"born: oct 22, 1992",b.weight: 57.10,group: a,1: 0.0,2: 0.0,3: 0.0,total: 78,58kgwomen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,mullins andrea,aus,"born: apr 10, 1994",b.weight: 53.10,group: a,1: 0.0,2: 0.0,3: 0.0,total: 61,58kgwomen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 1,sheppard bianca,aus,"born: oct 22, 1992",b.weight: 57.10,group: a,snatch: 64,ci&jerk: 78,total: 142,,58kgwomen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 2,mullins andrea,aus,"born: apr 10, 1994",b.weight: 53.10,group: a,snatch: 43,ci&jerk: 61,total: 104,,58kgwomen,total,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,lee seen,aus,"born: nov 15, 1982",b.weight: 59.70,group: a,1: 0.0,2: 0.0,3: 0.0,total: 85,63kgwomen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,swift kelsey,aus,"born: jan 01, 1994",b.weight: 61.50,group: a,1: 0.0,2: 0.0,3: 0.0,total: 51,63kgwomen,snatch,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,lee seen,aus,"born: nov 15, 1982",b.weight: 59.70,group: a,1: 0.0,2: 0.0,3: 0.0,total: 102,63kgwomen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,swift kelsey,aus,"born: jan 01, 1994",b.weight: 61.50,group: a,1: 0.0,2: 0.0,3: 0.0,total: 65,63kgwomen,cleanjerk,OCEANIA & SOUTH PACIFIC SENIOR CHAMPIONSHIPS AND ARAFURA GAMES
