rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 5,faagu saumaleato,asa,"born: jan 16, 1994",b.weight: 75.72,group: a,snatch: 82,ci&jerk: 100,total: 182,,77kgmen,total,2009 PACIFIC MINI GAMES
rank: 6,pita tongia,tga,"born: jan 01, 1987",b.weight: 75.56,group: a,snatch: 75,ci&jerk: 87,total: 162,,77kgmen,total,2009 PACIFIC MINI GAMES
rank: 7,jason kbay galam,fsm,"born: jan 01, 1987",b.weight: 76.24,group: a,snatch: 70,ci&jerk: 82,total: 152,,77kgmen,total,2009 PACIFIC MINI GAMES
rank: 8,riley pahio,tah,"born: jan 01, 1993",b.weight: 72.31,group: a,snatch: 60,ci&jerk: 65,total: 125,,77kgmen,total,2009 PACIFIC MINI GAMES
rank: ---,hukuiaki tiakia,niu,"born: jan 01, 1994",b.weight: 82.22,group: a,1: 0.0,2: 0.0,3: 0.0,total: 61,85kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,jungblut tanumafili malietoa,asa,"born: jun 10, 1990",b.weight: 81.61,group: a,1: 0.0,2: 0.0,3: 0.0,total: 98,85kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,lagikula igor tasitolo,ncl,"born: jun 06, 1993",b.weight: 78.02,group: a,1: 0.0,2: 0.0,3: 0.0,total: 101,85kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,pera sirla,cok,"born: aug 28, 1992",b.weight: 83.41,group: a,1: 0.0,2: 0.0,3: 0.0,total: 100,85kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,beru karianako,kir,"born: sep 18, 1988",b.weight: 83.05,group: a,1: 0.0,2: 0.0,3: 0.0,total: 115,85kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,peter yukio,nru,"born: jan 29, 1984",b.weight: 79.65,group: a,1: 0.0,2: 0.0,3: 0.0,total: 150,85kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,hukuiaki tiakia,niu,"born: jan 01, 1994",b.weight: 82.22,group: a,1: 0.0,2: 0.0,3: 0.0,total: 80,85kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,jungblut tanumafili malietoa,asa,"born: jun 10, 1990",b.weight: 81.61,group: a,1: 0.0,2: 0.0,3: 0.0,total: 112,85kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,lagikula igor tasitolo,ncl,"born: jun 06, 1993",b.weight: 78.02,group: a,1: 0.0,2: 0.0,3: 0.0,total: 110,85kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,pera sirla,cok,"born: aug 28, 1992",b.weight: 83.41,group: a,1: 0.0,2: 0.0,3: 0.0,total: 127,85kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,beru karianako,kir,"born: sep 18, 1988",b.weight: 83.05,group: a,1: 0.0,2: 0.0,3: 0.0,total: 150,85kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,peter yukio,nru,"born: jan 29, 1984",b.weight: 79.65,group: a,1: 0.0,2: 0.0,3: 0.0,total: 190,85kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: 1,peter yukio,nru,"born: jan 29, 1984",b.weight: 79.65,group: a,snatch: 150,ci&jerk: 190,total: 340,,85kgmen,total,2009 PACIFIC MINI GAMES
rank: 2,beru karianako,kir,"born: sep 18, 1988",b.weight: 83.05,group: a,snatch: 115,ci&jerk: 150,total: 265,,85kgmen,total,2009 PACIFIC MINI GAMES
rank: 3,pera sirla,cok,"born: aug 28, 1992",b.weight: 83.41,group: a,snatch: 100,ci&jerk: 127,total: 227,,85kgmen,total,2009 PACIFIC MINI GAMES
rank: 4,lagikula igor tasitolo,ncl,"born: jun 06, 1993",b.weight: 78.02,group: a,snatch: 101,ci&jerk: 110,total: 211,,85kgmen,total,2009 PACIFIC MINI GAMES
rank: 5,jungblut tanumafili malietoa,asa,"born: jun 10, 1990",b.weight: 81.61,group: a,snatch: 98,ci&jerk: 112,total: 210,,85kgmen,total,2009 PACIFIC MINI GAMES
rank: 6,hukuiaki tiakia,niu,"born: jan 01, 1994",b.weight: 82.22,group: a,snatch: 61,ci&jerk: 80,total: 141,,85kgmen,total,2009 PACIFIC MINI GAMES
rank: ---,sione vasi,tga,"born: jan 01, 1985",b.weight: 92.10,group: a,1: 0.0,2: 0.0,3: 0.0,total: 90,94kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,tiakia p. simon,niu,"born: oct 01, 1992",b.weight: 92.14,group: a,1: 0.0,2: 0.0,3: 0.0,total: 82,94kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,honoura roopinia,tah,"born: aug 26, 1994",b.weight: 89.27,group: a,1: 0.0,2: 0.0,3: 0.0,total: 70,94kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,porutu romano,tah,"born: apr 27, 1993",b.weight: 87.28,group: a,1: 0.0,2: 0.0,3: 0.0,total: 70,94kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,alosio fatoga,ncl,"born: jan 01, 1990",b.weight: 92.85,group: a,1: 0.0,2: 0.0,3: 0.0,total: 100,94kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,yoshida jonathan,sam,"born: mar 07, 1982",b.weight: 89.70,group: a,1: 0.0,2: 0.0,3: 0.0,total: 125,94kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,saimone turaganivalu,fij,"born: jan 01, 1985",b.weight: 92.55,group: a,1: 0.0,2: 0.0,3: 0.0,total: 132,94kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,katoatau david,kir,"born: jul 17, 1984",b.weight: 88.90,group: a,1: 0.0,2: 0.0,3: 0.0,total: 140,94kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,sione vasi,tga,"born: jan 01, 1985",b.weight: 92.10,group: a,1: 0.0,2: 0.0,3: 0.0,total: 115,94kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,tiakia p. simon,niu,"born: oct 01, 1992",b.weight: 92.14,group: a,1: 0.0,2: 0.0,3: 0.0,total: 110,94kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,honoura roopinia,tah,"born: aug 26, 1994",b.weight: 89.27,group: a,1: 0.0,2: 0.0,3: 0.0,total: 100,94kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,porutu romano,tah,"born: apr 27, 1993",b.weight: 87.28,group: a,1: 0.0,2: 0.0,3: 0.0,total: 80,94kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,alosio fatoga,ncl,"born: jan 01, 1990",b.weight: 92.85,group: a,1: 0.0,2: 0.0,3: 0.0,total: 140,94kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,yoshida jonathan,sam,"born: mar 07, 1982",b.weight: 89.70,group: a,1: 0.0,2: 0.0,3: 0.0,total: 160,94kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,saimone turaganivalu,fij,"born: jan 01, 1985",b.weight: 92.55,group: a,1: 0.0,2: 0.0,3: 0.0,total: 160,94kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: ---,katoatau david,kir,"born: jul 17, 1984",b.weight: 88.90,group: a,1: 0.0,2: 0.0,3: 0.0,total: 180,94kgmen,cleanjerk,2009 PACIFIC MINI GAMES
rank: 1,katoatau david,kir,"born: jul 17, 1984",b.weight: 88.90,group: a,snatch: 140,ci&jerk: 180,total: 320,,94kgmen,total,2009 PACIFIC MINI GAMES
rank: 2,saimone turaganivalu,fij,"born: jan 01, 1985",b.weight: 92.55,group: a,snatch: 132,ci&jerk: 160,total: 292,,94kgmen,total,2009 PACIFIC MINI GAMES
rank: 3,yoshida jonathan,sam,"born: mar 07, 1982",b.weight: 89.70,group: a,snatch: 125,ci&jerk: 160,total: 285,,94kgmen,total,2009 PACIFIC MINI GAMES
rank: 4,alosio fatoga,ncl,"born: jan 01, 1990",b.weight: 92.85,group: a,snatch: 100,ci&jerk: 140,total: 240,,94kgmen,total,2009 PACIFIC MINI GAMES
rank: 5,sione vasi,tga,"born: jan 01, 1985",b.weight: 92.10,group: a,snatch: 90,ci&jerk: 115,total: 205,,94kgmen,total,2009 PACIFIC MINI GAMES
rank: 6,tiakia p. simon,niu,"born: oct 01, 1992",b.weight: 92.14,group: a,snatch: 82,ci&jerk: 110,total: 192,,94kgmen,total,2009 PACIFIC MINI GAMES
rank: 7,honoura roopinia,tah,"born: aug 26, 1994",b.weight: 89.27,group: a,snatch: 70,ci&jerk: 100,total: 170,,94kgmen,total,2009 PACIFIC MINI GAMES
rank: 8,porutu romano,tah,"born: apr 27, 1993",b.weight: 87.28,group: a,snatch: 70,ci&jerk: 80,total: 150,,94kgmen,total,2009 PACIFIC MINI GAMES
rank: ---,david finau,tga,"born: jan 01, 1985",b.weight: 102.88,group: a,1: 0.0,2: 0.0,3: 0.0,total: 100,105kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,dimos tinitua timo,tah,"born: jan 01, 1993",b.weight: 99.20,group: a,1: 0.0,2: 0.0,3: 0.0,total: 52,105kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,hakeagaiki braydon,niu,"born: sep 22, 1991",b.weight: 101.56,group: a,1: 0.0,2: 0.0,3: 0.0,total: 57,105kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,vaoga apineru,asa,"born: mar 11, 1991",b.weight: 103.90,group: a,1: 0.0,2: 0.0,3: 0.0,total: 110,105kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,ioane thomas,kri,"born: jan 01, 1983",b.weight: 95.65,group: a,1: 0.0,2: 0.0,3: 0.0,total: 120,105kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,opeloge tovia,sam,"born: mar 27, 1990",b.weight: 95.88,group: a,1: 0.0,2: 0.0,3: 0.0,total: 130,105kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,amete luaki,ncl,"born: jan 01, 1965",b.weight: 103.63,group: a,1: 0.0,2: 0.0,3: 0.0,total: 137,105kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,thomas meamea,kir,"born: sep 11, 1985",b.weight: 102.68,group: a,1: 0.0,2: 0.0,3: 0.0,total: 140,105kgmen,snatch,2009 PACIFIC MINI GAMES
rank: ---,david finau,tga,"born: jan 01, 1985",b.weight: 102.88,group: a,1: 0.0,2: 0.0,3: 0.0,total: ---,105kgmen,cleanjerk,2009 PACIFIC MINI GAMES
