rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 15,CASTILLO Jesus,HON,"Born: Oct 14, 1999",B.weight: 68.40,Group: A,Snatch: 90,CI&Jerk: 120,Total: 210,,69kgMen,Total,400
Rank: 1,LA O GARCIA Addriel,CUB,"Born: Feb 10, 1992",B.weight: 75.50,Group: A,1: 143,2: 147,3: 150,Total: 150,77kgMen,Snatch,400
Rank: 2,CASTRO PALMA Darvin Jesus,VEN,"Born: Jun 11, 1995",B.weight: 75.70,Group: A,1: 137,2: 142,3: 146,Total: 146,77kgMen,Snatch,400
Rank: 3,SANCHEZ RIVERO Junior Antonio,VEN,"Born: Jun 01, 1989",B.weight: 73.65,Group: A,1: 140,2: -145,3: -145,Total: 140,77kgMen,Snatch,400
Rank: 4,VIQUEZ QUIROZ Maximo,PAN,"Born: Feb 12, 1982",B.weight: 75.20,Group: A,1: 128,2: 131,3: 134,Total: 134,77kgMen,Snatch,400
Rank: 5,FLORES OGANDO Erlyn,DOM,"Born: May 08, 1996",B.weight: 76.80,Group: A,1: -131,2: -131,3: 131,Total: 131,77kgMen,Snatch,400
Rank: 6,SANCHEZ VELEZ Jorge Jesus,PUR,"Born: Nov 04, 1998",B.weight: 71.05,Group: A,1: -125,2: 125,3: 130,Total: 130,77kgMen,Snatch,400
Rank: 7,BATISTA ESTRADA Ariel Eloy,PAN,"Born: Mar 12, 1991",B.weight: 73.90,Group: A,1: 125,2: -130,3: -130,Total: 125,77kgMen,Snatch,400
Rank: 8,VALDIZON CORONADO Oscar Fernando,GUA,"Born: Jun 12, 1989",B.weight: 73.45,Group: A,1: 125,2: -130,3: -130,Total: 125,77kgMen,Snatch,400
Rank: 9,MENDOZA GARCIA David Aurelio,HON,"Born: Jun 21, 1986",B.weight: 71.75,Group: A,1: -110,2: 110,3: 115,Total: 115,77kgMen,Snatch,400
Rank: 10,FORDE Romario Anderson,BAR,"Born: Dec 10, 1996",B.weight: 76.20,Group: A,1: -115,2: -115,3: 115,Total: 115,77kgMen,Snatch,400
Rank: 1,LA O GARCIA Addriel,CUB,"Born: Feb 10, 1992",B.weight: 75.50,Group: A,1: 171,2: 175,3: 180,Total: 180,77kgMen,CleanJerk,400
Rank: 2,CASTRO PALMA Darvin Jesus,VEN,"Born: Jun 11, 1995",B.weight: 75.70,Group: A,1: 170,2: 174,3: -180,Total: 174,77kgMen,CleanJerk,400
Rank: 3,SANCHEZ VELEZ Jorge Jesus,PUR,"Born: Nov 04, 1998",B.weight: 71.05,Group: A,1: 165,2: 171,3: -176,Total: 171,77kgMen,CleanJerk,400
