rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
3,SHABIRA Molla,BAN,"Jan 01, 1990",47.60,A,55,62,- 66,62,48kgWomen,Snatch,124,True
1,KHUMUKCHAM Sanjita Chanu,IND,"Jan 02, 1994",47.62,A,- 83,83,- 87,83,48kgWomen,CleanJerk,124,True
2,AZIZAH Binti Fadzil,MAS,"Jan 14, 1991",47.98,A,83,- 85,- 86,83,48kgWomen,CleanJerk,124,True
3,SHABIRA Molla,BAN,"Jan 01, 1990",47.60,A,65,71,- 76,71,48kgWomen,CleanJerk,124,True
1,AZIZAH Binti Fadzil,MAS,"Jan 14, 1991",47.98,A,68,83,151,,48kgWomen,Total,124,True
2,KHUMUKCHAM Sanjita Chanu,IND,"Jan 02, 1994",47.62,A,65,83,148,,48kgWomen,Total,124,True
3,SHABIRA Molla,BAN,"Jan 01, 1990",47.60,A,62,71,133,,48kgWomen,Total,124,True
1,ZHANG Junjun,CHN,"Jul 15, 1990",52.82,A,- 80,80,85,85,53kgWomen,Snatch,124,True
2,FEBRIANTI Citra,INA,"Feb 22, 1988",52.20,A,84,- 87,- 87,84,53kgWomen,Snatch,124,True
3,LAOSIRIKUL Pensiri,THA,"Jan 17, 1984",49.08,A,75,81,- 85,81,53kgWomen,Snatch,124,True
4,MATSA Santoshi,IND,"Mar 10, 1994",52.52,A,65,67,71,71,53kgWomen,Snatch,124,True
5,RAIHAN Binti Yusoff,MAS,"Jul 01, 1988",52.92,A,65,68,- 72,68,53kgWomen,Snatch,124,True
6,KRISANI Pramila,IND,"Jan 09, 1996",52.78,A,62,65,67,67,53kgWomen,Snatch,124,True
7,NOERE Tahiri,NCL,"Jul 19, 1991",52.84,A,35,- 40,40,40,53kgWomen,Snatch,124,True
1,ZHANG Junjun,CHN,"Jul 15, 1990",52.82,A,110,115,117,117,53kgWomen,CleanJerk,124,True
2,FEBRIANTI Citra,INA,"Feb 22, 1988",52.20,A,105,110,-111,110,53kgWomen,CleanJerk,124,True
3,LAOSIRIKUL Pensiri,THA,"Jan 17, 1984",49.08,A,100,105,-110,105,53kgWomen,CleanJerk,124,True
4,MATSA Santoshi,IND,"Mar 10, 1994",52.52,A,85,90,92,92,53kgWomen,CleanJerk,124,True
5,KRISANI Pramila,IND,"Jan 09, 1996",52.78,A,- 83,83,87,87,53kgWomen,CleanJerk,124,True
6,RAIHAN Binti Yusoff,MAS,"Jul 01, 1988",52.92,A,80,86,- 91,86,53kgWomen,CleanJerk,124,True
7,NOERE Tahiri,NCL,"Jul 19, 1991",52.84,A,45,50,- 55,50,53kgWomen,CleanJerk,124,True
1,ZHANG Junjun,CHN,"Jul 15, 1990",52.82,A,85,117,202,,53kgWomen,Total,124,True
2,FEBRIANTI Citra,INA,"Feb 22, 1988",52.20,A,84,110,194,,53kgWomen,Total,124,True
3,LAOSIRIKUL Pensiri,THA,"Jan 17, 1984",49.08,A,81,105,186,,53kgWomen,Total,124,True
4,MATSA Santoshi,IND,"Mar 10, 1994",52.52,A,71,92,163,,53kgWomen,Total,124,True
5,KRISANI Pramila,IND,"Jan 09, 1996",52.78,A,67,87,154,,53kgWomen,Total,124,True
6,RAIHAN Binti Yusoff,MAS,"Jul 01, 1988",52.92,A,68,86,154,,53kgWomen,Total,124,True
7,NOERE Tahiri,NCL,"Jul 19, 1991",52.84,A,40,50,90,,53kgWomen,Total,124,True
1,PRAMITA Okta Dwi,INA,"Oct 15, 1986",57.50,A,85,89,91,91,58kgWomen,Snatch,124,True
2,HSU Shu-Ching,TPE,"May 09, 1991",55.02,A,80,85,- 87,85,58kgWomen,Snatch,124,True
3,GULNOI Rattikan,THA,"Jul 17, 1993",57.56,A,- 75,75,80,80,58kgWomen,Snatch,124,True
4,MATIN Elyone,MAS,"Jul 15, 1990",57.06,A,67,70,- 72,70,58kgWomen,Snatch,124,True
5,DEVI Laishram G.,IND,"Dec 01, 1992",53.98,A,60,65,68,68,58kgWomen,Snatch,124,True
