rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
Rank: 3,MEREDOV Aman,TKM,"Born: Jan 03, 1990",B.weight: 76.95,Group: A,Snatch: 138,CI&Jerk: 170,Total: 308,,77kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 4,KIM Yoon-Han,KOR,"Born: Feb 15, 1985",B.weight: 76.32,Group: A,Snatch: 131,CI&Jerk: 173,Total: 304,,77kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 5,ZHAPAROV Zhalil,KGZ,"Born: Jun 15, 1993",B.weight: 76.65,Group: A,Snatch: 115,CI&Jerk: 155,Total: 270,,77kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 6,SANGOV Asomuddin,TJK,"Born: Feb 03, 1989",B.weight: 76.93,Group: A,Snatch: 115,CI&Jerk: 140,Total: 255,,77kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 7,RUSTAM KHIL Esmatullah,AFG,"Born: Apr 24, 1989",B.weight: 76.65,Group: A,Snatch: 105,CI&Jerk: 136,Total: 241,,77kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: ---,PARK Jonggeol,KOR,"Born: Mar 20, 1983",B.weight: 76.59,Group: A,Snatch: 130,CI&Jerk: ---,Total: ---,,77kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 1,MAMADRAIMOV Aidar,KGZ,"Born: Feb 02, 1993",B.weight: 84.74,Group: A,1: 150,2: -155,3: 155,Total: 155,85kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 2,ELKEKLI Ali Moftah Said,LBA,"Born: Sep 04, 1989",B.weight: 84.54,Group: A,1: 135,2: 145,3: -151,Total: 145,85kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 3,KARMAND Mohd Mustafa,AFG,"Born: Nov 07, 1990",B.weight: 82.26,Group: A,1: 100,2: 110,3: -118,Total: 110,85kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 1,ELKEKLI Ali Moftah Said,LBA,"Born: Sep 04, 1989",B.weight: 84.54,Group: A,1: 170,2: 186,3: ---,Total: 186,85kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 2,MAMADRAIMOV Aidar,KGZ,"Born: Feb 02, 1993",B.weight: 84.74,Group: A,1: 170,2: 176,3: -181,Total: 176,85kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 3,KARMAND Mohd Mustafa,AFG,"Born: Nov 07, 1990",B.weight: 82.26,Group: A,1: -120,2: 125,3: 145,Total: 145,85kgMen,CleanJerk,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 1,ELKEKLI Ali Moftah Said,LBA,"Born: Sep 04, 1989",B.weight: 84.54,Group: A,Snatch: 145,CI&Jerk: 186,Total: 331,,85kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 2,MAMADRAIMOV Aidar,KGZ,"Born: Feb 02, 1993",B.weight: 84.74,Group: A,Snatch: 155,CI&Jerk: 176,Total: 331,,85kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 3,KARMAND Mohd Mustafa,AFG,"Born: Nov 07, 1990",B.weight: 82.26,Group: A,Snatch: 110,CI&Jerk: 145,Total: 255,,85kgMen,Total,1st AFRO-ASIAN CHAMPIONSHIPS
Rank: 1,ERGASHEV Shodilbek,UZB,"Born: Oct 15, 1992",B.weight: 87.62,Group: A,1: 140,2: 148,3: -152,Total: 148,94kgMen,Snatch,1st AFRO-ASIAN CHAMPIONSHIPS
