rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
10,ALOTAIBI Hamid,KUW,"May 13, 1980",89.20,A,121,140,261,,94kgMen,Total,201,True
1,MOURSI Ibrahim,EGY,"Oct 01, 1980",100.10,A,145,---,---,145,105kgMen,Snatch,201,True
2,HAMADA Husam K H,PLE,"Dec 17, 1985",104.00,A,126,132,-138,132,105kgMen,Snatch,201,True
3,ABDULLAH Bader,KUW,"Jan 01, 1986",94.20,A,-125,127,130,130,105kgMen,Snatch,201,True
4,BEN SAID Mohamed,LBA,"Mar 17, 1988",99.20,A,120,127,130,130,105kgMen,Snatch,201,True
5,MUBARAK Abdulaziz,QAT,"May 17, 1985",102.40,A,80,90,-110,90,105kgMen,Snatch,201,True
1,MOURSI Ibrahim,EGY,"Oct 01, 1980",100.10,A,175,---,---,175,105kgMen,CleanJerk,201,True
2,HAMADA Husam K H,PLE,"Dec 17, 1985",104.00,A,-155,158,170,170,105kgMen,CleanJerk,201,True
3,BEN SAID Mohamed,LBA,"Mar 17, 1988",99.20,A,-157,157,-165,157,105kgMen,CleanJerk,201,True
4,ABDULLAH Bader,KUW,"Jan 01, 1986",94.20,A,151,-157,-157,151,105kgMen,CleanJerk,201,True
5,MUBARAK Abdulaziz,QAT,"May 17, 1985",102.40,A,110,120,-130,120,105kgMen,CleanJerk,201,True
1,MOURSI Ibrahim,EGY,"Oct 01, 1980",100.10,A,145,175,320,,105kgMen,Total,201,True
2,HAMADA Husam K H,PLE,"Dec 17, 1985",104.00,A,132,170,302,,105kgMen,Total,201,True
3,BEN SAID Mohamed,LBA,"Mar 17, 1988",99.20,A,130,157,287,,105kgMen,Total,201,True
4,ABDULLAH Bader,KUW,"Jan 01, 1986",94.20,A,130,151,281,,105kgMen,Total,201,True
5,MUBARAK Abdulaziz,QAT,"May 17, 1985",102.40,A,90,120,210,,105kgMen,Total,201,True
1,ELSAYED Abdelrahman Mohamed A. A.,EGY,"May 19, 1989",130.30,A,150,-190,-190,150,+105kgMen,Snatch,201,True
2,ALHUSAINI Hassan,KUW,"Oct 26, 1990",115.80,A,110,125,130,130,+105kgMen,Snatch,201,True
3,AL ANSARI Issa Ibrahim A A,QAT,"Mar 04, 1986",105.50,A,65,-75,75,75,+105kgMen,Snatch,201,True
1,ELSAYED Abdelrahman Mohamed A. A.,EGY,"May 19, 1989",130.30,A,200,220,---,220,+105kgMen,CleanJerk,201,True
2,ALHUSAINI Hassan,KUW,"Oct 26, 1990",115.80,A,140,160,-170,160,+105kgMen,CleanJerk,201,True
3,AL ANSARI Issa Ibrahim A A,QAT,"Mar 04, 1986",105.50,A,75,90,100,100,+105kgMen,CleanJerk,201,True
1,ELSAYED Abdelrahman Mohamed A. A.,EGY,"May 19, 1989",130.30,A,150,220,370,,+105kgMen,Total,201,True
2,ALHUSAINI Hassan,KUW,"Oct 26, 1990",115.80,A,130,160,290,,+105kgMen,Total,201,True
3,AL ANSARI Issa Ibrahim A A,QAT,"Mar 04, 1986",105.50,A,75,100,175,,+105kgMen,Total,201,True
1,OMAR Noof,YEM,"Oct 30, 1993",47.90,A,42,-45,-50,42,48kgWomen,Snatch,201,True
1,OMAR Noof,YEM,"Oct 30, 1993",47.90,A,-50,50,55,55,48kgWomen,CleanJerk,201,True
1,OMAR Noof,YEM,"Oct 30, 1993",47.90,A,42,55,97,,48kgWomen,Total,201,True
1,SOUMAYA Fatnassi,TUN,"Feb 13, 1980",52.40,A,70,-81,81,81,53kgWomen,Snatch,201,True
