rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
4,HUYNH Le Minh Thu,AUS,"Dec 16, 1993",54.26,A,74,-77,78,78,55kgWomen,CleanJerk,456,False
---,SHAWCROSS Holly Alyce,AUS,"Dec 26, 1986",54.74,A,---,---,---,---,55kgWomen,CleanJerk,456,False
1,LIFU Mary Kini,SOL,"Oct 15, 1994",54.40,A,72,90,162,,55kgWomen,Total,456,False
2,BARTER Mary Blesser,AUS,"Aug 16, 1987",54.94,A,67,88,155,,55kgWomen,Total,456,False
3,WARWICK Michaela-Ann Emily,AUS,"Mar 20, 1998",54.00,A,74,80,154,,55kgWomen,Total,456,False
4,HUYNH Le Minh Thu,AUS,"Dec 16, 1993",54.26,A,59,78,137,,55kgWomen,Total,456,False
---,SHAWCROSS Holly Alyce,AUS,"Dec 26, 1986",54.74,A,---,---,---,,55kgWomen,Total,456,False
1,CARROLL Jacinta Lea,AUS,"Sep 12, 1992",58.44,A,78,-81,81,81,59kgWomen,Snatch,456,False
2,YAMASAKI Erika Yuriko Iris,AUS,"Sep 02, 1987",58.76,A,-76,76,79,79,59kgWomen,Snatch,456,False
3,LEE Seen,AUS,"Nov 15, 1982",58.80,A,65,70,---,70,59kgWomen,Snatch,456,False
4,UEPA Bernada,NRU,"Jul 07, 2000",58.84,A,60,67,69,69,59kgWomen,Snatch,456,False
5,SEETO Lady,AUS,"Jan 13, 1985",58.28,A,-68,68,-76,68,59kgWomen,Snatch,456,False
6,HO Xin Yi Melissa,SGP,"Sep 11, 1994",58.54,A,60,-64,-66,60,59kgWomen,Snatch,456,False
1,YAMASAKI Erika Yuriko Iris,AUS,"Sep 02, 1987",58.76,A,100,-103,103,103,59kgWomen,CleanJerk,456,False
2,CARROLL Jacinta Lea,AUS,"Sep 12, 1992",58.44,A,96,-99,-99,96,59kgWomen,CleanJerk,456,False
3,LEE Seen,AUS,"Nov 15, 1982",58.80,A,85,90,95,95,59kgWomen,CleanJerk,456,False
4,UEPA Bernada,NRU,"Jul 07, 2000",58.84,A,88,92,-97,92,59kgWomen,CleanJerk,456,False
5,SEETO Lady,AUS,"Jan 13, 1985",58.28,A,90,-94,-98,90,59kgWomen,CleanJerk,456,False
6,HO Xin Yi Melissa,SGP,"Sep 11, 1994",58.54,A,72,-77,77,77,59kgWomen,CleanJerk,456,False
1,YAMASAKI Erika Yuriko Iris,AUS,"Sep 02, 1987",58.76,A,79,103,182,,59kgWomen,Total,456,False
2,CARROLL Jacinta Lea,AUS,"Sep 12, 1992",58.44,A,81,96,177,,59kgWomen,Total,456,False
3,LEE Seen,AUS,"Nov 15, 1982",58.80,A,70,95,165,,59kgWomen,Total,456,False
4,UEPA Bernada,NRU,"Jul 07, 2000",58.84,A,69,92,161,,59kgWomen,Total,456,False
5,SEETO Lady,AUS,"Jan 13, 1985",58.28,A,68,90,158,,59kgWomen,Total,456,False
6,HO Xin Yi Melissa,SGP,"Sep 11, 1994",58.54,A,60,77,137,,59kgWomen,Total,456,False
1,LEPSA Irina-Lacramioara,ROU,"Jun 06, 1992",63.60,A,91,95,97,97,64kgWomen,Snatch,456,False
2,ELLIOTT Kiana Rose,AUS,"Jul 27, 1997",63.85,A,90,94,96,96,64kgWomen,Snatch,456,False
3,COCHRANE Sarah Maureen,AUS,"Sep 23, 1989",63.30,A,86,91,-95,91,64kgWomen,Snatch,456,False
4,SIGNAL Megan Ann,NZL,"Feb 17, 1990",63.25,A,85,-88,88,88,64kgWomen,Snatch,456,False
5,ABOUKE Nancy Genzel,NRU,"Jul 05, 2003",63.65,A,78,81,85,85,64kgWomen,Snatch,456,False
6,CHAMOUN Sabah,AUS,"Jul 09, 2000",63.75,A,76,80,-82,80,64kgWomen,Snatch,456,False
7,DUGUID Elizabeth Mary,AUS,"Jul 01, 1992",62.95,A,68,-71,-72,68,64kgWomen,Snatch,456,False
8,PRIOR Laura Clair,AUS,"Nov 03, 2000",63.75,A,60,64,67,67,64kgWomen,Snatch,456,False
9,CAPRATSIS Verity,AUS,"Feb 28, 1992",62.90,A,-63,63,-67,63,64kgWomen,Snatch,456,False
10,HETA Jessica May,AUS,"Jul 27, 1989",63.10,A,-60,60,-63,60,64kgWomen,Snatch,456,False
1,LEPSA Irina-Lacramioara,ROU,"Jun 06, 1992",63.60,A,115,-120,120,120,64kgWomen,CleanJerk,456,False
2,ELLIOTT Kiana Rose,AUS,"Jul 27, 1997",63.85,A,110,-111,-116,110,64kgWomen,CleanJerk,456,False
3,SIGNAL Megan Ann,NZL,"Feb 17, 1990",63.25,A,110,-113,-113,110,64kgWomen,CleanJerk,456,False
4,COCHRANE Sarah Maureen,AUS,"Sep 23, 1989",63.30,A,107,-111,-111,107,64kgWomen,CleanJerk,456,False
5,CHAMOUN Sabah,AUS,"Jul 09, 2000",63.75,A,100,-105,-105,100,64kgWomen,CleanJerk,456,False
