rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,ARIAS MOSQUERA Jeyson Alonso,VEN,"Sep 09, 1993",92.75,A,196,202,-203,202,94kgMen,CleanJerk,430,True
2,FERRIN ARROYO Paul Alexander,ECU,"Oct 20, 1995",93.45,A,190,197,200,200,94kgMen,CleanJerk,430,True
3,RODALLEGAS CARVAJAL Brayan Santiago,COL,"Nov 15, 1997",85.20,A,192,198,-202,198,94kgMen,CleanJerk,430,True
4,LUNA MARIN Angel Jose,VEN,"Oct 13, 1994",88.10,A,197,-204,-205,197,94kgMen,CleanJerk,430,True
5,ARZAMENDIA VATTEONE Ronald Alberto,PAR,"Nov 17, 1993",88.40,A,161,168,-171,168,94kgMen,CleanJerk,430,True
6,JUANICO PUPPO Enrique,URU,"Oct 14, 1994",91.80,A,150,160,-165,160,94kgMen,CleanJerk,430,True
7,ZAPATA Fabio,BOL,"Feb 22, 1993",86.95,A,125,-130,132,132,94kgMen,CleanJerk,430,True
1,ARIAS MOSQUERA Jeyson Alonso,VEN,"Sep 09, 1993",92.75,A,161,202,363,,94kgMen,Total,430,True
2,RODALLEGAS CARVAJAL Brayan Santiago,COL,"Nov 15, 1997",85.20,A,164,198,362,,94kgMen,Total,430,True
3,FERRIN ARROYO Paul Alexander,ECU,"Oct 20, 1995",93.45,A,160,200,360,,94kgMen,Total,430,True
4,LUNA MARIN Angel Jose,VEN,"Oct 13, 1994",88.10,A,156,197,353,,94kgMen,Total,430,True
5,ARZAMENDIA VATTEONE Ronald Alberto,PAR,"Nov 17, 1993",88.40,A,132,168,300,,94kgMen,Total,430,True
6,JUANICO PUPPO Enrique,URU,"Oct 14, 1994",91.80,A,125,160,285,,94kgMen,Total,430,True
7,ZAPATA Fabio,BOL,"Feb 22, 1993",86.95,A,100,132,232,,94kgMen,Total,430,True
1,ARROYO VALDEZ Jorge David,ECU,"Sep 23, 1991",104.80,A,177,-182,182,182,105kgMen,Snatch,430,True
2,GONZALEZ BARRIOS Jesus Abrahan,VEN,"Apr 22, 1991",104.90,A,170,174,-176,174,105kgMen,Snatch,430,True
3,CONTRERAS CHAMORRO Wilmer Eduardo,ECU,"Jun 13, 1991",94.45,A,150,155,158,158,105kgMen,Snatch,430,True
4,VIERA ESPINOZA Hernan Moises,PER,"Jan 16, 1993",104.00,A,150,155,-158,155,105kgMen,Snatch,430,True
5,MARTINEZ CASTILLO Mario Omar,PAN,"Feb 06, 1990",95.70,A,133,136,139,139,105kgMen,Snatch,430,True
1,GONZALEZ BARRIOS Jesus Abrahan,VEN,"Apr 22, 1991",104.90,A,205,211,---,211,105kgMen,CleanJerk,430,True
2,ARROYO VALDEZ Jorge David,ECU,"Sep 23, 1991",104.80,A,194,200,202,202,105kgMen,CleanJerk,430,True
3,VIERA ESPINOZA Hernan Moises,PER,"Jan 16, 1993",104.00,A,-200,201,-212,201,105kgMen,CleanJerk,430,True
4,CONTRERAS CHAMORRO Wilmer Eduardo,ECU,"Jun 13, 1991",94.45,A,187,193,197,197,105kgMen,CleanJerk,430,True
5,MARTINEZ CASTILLO Mario Omar,PAN,"Feb 06, 1990",95.70,A,165,-170,170,170,105kgMen,CleanJerk,430,True
1,GONZALEZ BARRIOS Jesus Abrahan,VEN,"Apr 22, 1991",104.90,A,174,211,385,,105kgMen,Total,430,True
2,ARROYO VALDEZ Jorge David,ECU,"Sep 23, 1991",104.80,A,182,202,384,,105kgMen,Total,430,True
3,VIERA ESPINOZA Hernan Moises,PER,"Jan 16, 1993",104.00,A,155,201,356,,105kgMen,Total,430,True
4,CONTRERAS CHAMORRO Wilmer Eduardo,ECU,"Jun 13, 1991",94.45,A,158,197,355,,105kgMen,Total,430,True
5,MARTINEZ CASTILLO Mario Omar,PAN,"Feb 06, 1990",95.70,A,139,170,309,,105kgMen,Total,430,True
1,CALERO TORRES Anderson Jimmy,ECU,"Sep 04, 1992",150.40,A,150,165,-175,165,+105kgMen,Snatch,430,True
2,KUIPERI Joel Paul,ARU,"Feb 11, 1996",106.70,A,133,138,144,144,+105kgMen,Snatch,430,True
3,SOLITO Alejo Gaston,ARG,"May 19, 1994",105.55,A,130,137,143,143,+105kgMen,Snatch,430,True
