rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 5,BURTOVOY Ivon,ARG,"Born: Dec 15, 1992",B.weight: 103.65,Group: A,Snatch: 118,CI&Jerk: 140,Total: 258,,105kgMen,Total,131
Rank: ---,ALBARRAN VENTURA Leomar De Jesus,VEN,"Born: Oct 20, 1985",B.weight: 100.30,Group: A,Snatch: 150,CI&Jerk: ---,Total: ---,,105kgMen,Total,131
Rank: 1,LAMEC Abreu,VEN,"Born: May 08, 1989",B.weight: 120.15,Group: A,1: 145,2: -151,3: -151,Total: 145,+105kgMen,Snatch,131
Rank: 2,CHACIN Julio,VEN,"Born: Oct 24, 1980",B.weight: 140.10,Group: A,1: -120,2: 120,3: -125,Total: 120,+105kgMen,Snatch,131
Rank: 1,LAMEC Abreu,VEN,"Born: May 08, 1989",B.weight: 120.15,Group: A,1: 175,2: 185,3: -192,Total: 185,+105kgMen,CleanJerk,131
Rank: ---,CHACIN Julio,VEN,"Born: Oct 24, 1980",B.weight: 140.10,Group: A,1: -170,2: -170,3: -170,Total: ---,+105kgMen,CleanJerk,131
Rank: 1,LAMEC Abreu,VEN,"Born: May 08, 1989",B.weight: 120.15,Group: A,Snatch: 145,CI&Jerk: 185,Total: 330,,+105kgMen,Total,131
Rank: ---,CHACIN Julio,VEN,"Born: Oct 24, 1980",B.weight: 140.10,Group: A,Snatch: 120,CI&Jerk: ---,Total: ---,,+105kgMen,Total,131
Rank: 1,SUAREZ Y. Daniela,VEN,"Born: Jan 01, 1992",B.weight: 48.00,Group: A,1: 62,2: 66,3: 68,Total: 68,48kgWomen,Snatch,131
Rank: 2,CONTRERAS Bany,VEN,"Born: Sep 06, 1991",B.weight: 47.75,Group: A,1: 62,2: 65,3: 67,Total: 67,48kgWomen,Snatch,131
Rank: 3,VASQUEZ Maria,ECU,"Born: Nov 26, 1990",B.weight: 47.10,Group: A,1: 60,2: -64,3: -64,Total: 60,48kgWomen,Snatch,131
Rank: 1,CONTRERAS Bany,VEN,"Born: Sep 06, 1991",B.weight: 47.75,Group: A,1: 82,2: -86,3: -86,Total: 82,48kgWomen,CleanJerk,131
Rank: 2,SUAREZ Y. Daniela,VEN,"Born: Jan 01, 1992",B.weight: 48.00,Group: A,1: -81,2: 81,3: -86,Total: 81,48kgWomen,CleanJerk,131
Rank: 3,VASQUEZ Maria,ECU,"Born: Nov 26, 1990",B.weight: 47.10,Group: A,1: 80,2: -85,3: -85,Total: 80,48kgWomen,CleanJerk,131
Rank: 1,CONTRERAS Bany,VEN,"Born: Sep 06, 1991",B.weight: 47.75,Group: A,Snatch: 67,CI&Jerk: 82,Total: 149,,48kgWomen,Total,131
Rank: 2,SUAREZ Y. Daniela,VEN,"Born: Jan 01, 1992",B.weight: 48.00,Group: A,Snatch: 68,CI&Jerk: 81,Total: 149,,48kgWomen,Total,131
Rank: 3,VASQUEZ Maria,ECU,"Born: Nov 26, 1990",B.weight: 47.10,Group: A,Snatch: 60,CI&Jerk: 80,Total: 140,,48kgWomen,Total,131
Rank: 1,VASQUEZ ANANGONO Tatiana Margarita,ECU,"Born: Jan 07, 1993",B.weight: 53.00,Group: A,1: 70,2: -72,3: 72,Total: 72,53kgWomen,Snatch,131
Rank: 2,GUERRERO S. Mara,VEN,"Born: Jan 01, 1990",B.weight: 52.95,Group: A,1: -71,2: -71,3: 71,Total: 71,53kgWomen,Snatch,131
Rank: 3,RODRIGUEZ GOMEZ Genesis Lourdes,VEN,"Born: Jul 17, 1994",B.weight: 50.70,Group: A,1: 65,2: 70,3: -74,Total: 70,53kgWomen,Snatch,131
Rank: 4,GIL Janeth,VEN,"Born: Nov 26, 1988",B.weight: 52.70,Group: A,1: -65,2: 65,3: -68,Total: 65,53kgWomen,Snatch,131
Rank: 5,AGUILERA Zadayt,VEN,"Born: May 12, 1993",B.weight: 52.30,Group: A,1: -60,2: 60,3: 62,Total: 62,53kgWomen,Snatch,131
Rank: 6,LEON Michel,VEN,"Born: Aug 12, 1994",B.weight: 52.95,Group: A,1: 59,2: -62,3: 62,Total: 62,53kgWomen,Snatch,131
Rank: 7,PARRA Emeli Antonela,ARG,"Born: Jun 03, 1992",B.weight: 52.25,Group: A,1: 52,2: 55,3: -58,Total: 55,53kgWomen,Snatch,131
Rank: 1,VASQUEZ ANANGONO Tatiana Margarita,ECU,"Born: Jan 07, 1993",B.weight: 53.00,Group: A,1: 87,2: 91,3: ---,Total: 91,53kgWomen,CleanJerk,131
Rank: 2,GUERRERO S. Mara,VEN,"Born: Jan 01, 1990",B.weight: 52.95,Group: A,1: 85,2: 90,3: -95,Total: 90,53kgWomen,CleanJerk,131
Rank: 3,RODRIGUEZ GOMEZ Genesis Lourdes,VEN,"Born: Jul 17, 1994",B.weight: 50.70,Group: A,1: 80,2: 85,3: ---,Total: 85,53kgWomen,CleanJerk,131
Rank: 4,GIL Janeth,VEN,"Born: Nov 26, 1988",B.weight: 52.70,Group: A,1: 75,2: 78,3: 81,Total: 81,53kgWomen,CleanJerk,131
Rank: 5,AGUILERA Zadayt,VEN,"Born: May 12, 1993",B.weight: 52.30,Group: A,1: 75,2: -77,3: 77,Total: 77,53kgWomen,CleanJerk,131
Rank: 6,LEON Michel,VEN,"Born: Aug 12, 1994",B.weight: 52.95,Group: A,1: 67,2: 70,3: -72,Total: 70,53kgWomen,CleanJerk,131
Rank: 7,PARRA Emeli Antonela,ARG,"Born: Jun 03, 1992",B.weight: 52.25,Group: A,1: 65,2: -70,3: -70,Total: 65,53kgWomen,CleanJerk,131
Rank: 1,VASQUEZ ANANGONO Tatiana Margarita,ECU,"Born: Jan 07, 1993",B.weight: 53.00,Group: A,Snatch: 72,CI&Jerk: 91,Total: 163,,53kgWomen,Total,131
Rank: 2,GUERRERO S. Mara,VEN,"Born: Jan 01, 1990",B.weight: 52.95,Group: A,Snatch: 71,CI&Jerk: 90,Total: 161,,53kgWomen,Total,131
Rank: 3,RODRIGUEZ GOMEZ Genesis Lourdes,VEN,"Born: Jul 17, 1994",B.weight: 50.70,Group: A,Snatch: 70,CI&Jerk: 85,Total: 155,,53kgWomen,Total,131
Rank: 4,GIL Janeth,VEN,"Born: Nov 26, 1988",B.weight: 52.70,Group: A,Snatch: 65,CI&Jerk: 81,Total: 146,,53kgWomen,Total,131
Rank: 5,AGUILERA Zadayt,VEN,"Born: May 12, 1993",B.weight: 52.30,Group: A,Snatch: 62,CI&Jerk: 77,Total: 139,,53kgWomen,Total,131
Rank: 6,LEON Michel,VEN,"Born: Aug 12, 1994",B.weight: 52.95,Group: A,Snatch: 62,CI&Jerk: 70,Total: 132,,53kgWomen,Total,131
Rank: 7,PARRA Emeli Antonela,ARG,"Born: Jun 03, 1992",B.weight: 52.25,Group: A,Snatch: 55,CI&Jerk: 65,Total: 120,,53kgWomen,Total,131
Rank: 1,FIGUEROA ROLDAN Yusleidy Mariana,VEN,"Born: Jan 09, 1993",B.weight: 57.55,Group: A,1: 82,2: 86,3: -88,Total: 86,58kgWomen,Snatch,131
