rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
14,KEOMANI Thanouxay,LAO,"Sep 01, 1987",70.64,B,80,100,180,,77kgMen,Total,333,True
---,SU Dajin,CHN,"Apr 20, 1986",76.96,A,150,---,---,,77kgMen,Total,333,True
---,ZHAPAROV Zhalil,KGZ,"Jun 15, 1993",76.78,B,---,160,---,,77kgMen,Total,333,True
---,MOHAMAD Fazrul Azrie Bin Mohdad,MAS,"Aug 27, 1995",76.53,B,136,---,---,,77kgMen,Total,333,True
1,LINDER Semen,KAZ,"Aug 22, 1997",84.48,A,161,166,---,166,85kgMen,Snatch,333,True
2,CAO Gang,CHN,"Jun 04, 1991",84.81,A,157,162,-167,162,85kgMen,Snatch,333,True
3,SUN Wei,CHN,"Feb 04, 1993",84.13,A,156,161,-165,161,85kgMen,Snatch,333,True
4,LIM Youngchul,KOR,"Nov 18, 1987",84.45,A,156,161,-164,161,85kgMen,Snatch,333,True
5,OMIRTAY Yermek,KAZ,"Aug 03, 1992",84.46,A,156,161,-164,161,85kgMen,Snatch,333,True
6,ALJUMAILI Safaa Rashid Mahmood,IRQ,"Jan 01, 1990",83.64,A,145,150,155,155,85kgMen,Snatch,333,True
7,HOGHOUGHIOSGOUEI Amir,IRI,"Feb 17, 1994",84.90,A,155,-163,-163,155,85kgMen,Snatch,333,True
8,THAKUR Vikas,IND,"Nov 14, 1993",84.80,B,143,-148,148,148,85kgMen,Snatch,333,True
9,YAMAMOTO Toshiki,JPN,"Sep 08, 1991",84.87,B,140,-145,145,145,85kgMen,Snatch,333,True
10,ALDAYA Ali,SYR,"Mar 25, 1992",82.00,B,135,140,-145,140,85kgMen,Snatch,333,True
11,PIRJANOV Shohrat,TKM,"Sep 22, 1996",82.10,B,-135,-138,140,140,85kgMen,Snatch,333,True
12,PARK Jonggeol,KOR,"Mar 20, 1983",84.02,B,140,-145,-145,140,85kgMen,Snatch,333,True
13,MOUSA Malek Faed Naji,JOR,"Nov 11, 1996",83.32,B,125,130,133,133,85kgMen,Snatch,333,True
14,SUBOH Abdallah Ismail Mohammad,JOR,"May 11, 1993",84.04,B,125,-130,130,130,85kgMen,Snatch,333,True
15,ISLAM Md Mainul,BAN,"Sep 08, 1979",84.03,B,105,110,-115,110,85kgMen,Snatch,333,True
16,PIRZADA Atiqullah,AFG,"Jul 04, 1991",80.00,B,105,-110,-110,105,85kgMen,Snatch,333,True
17,HAQUE Md Aminul,BAN,"Nov 10, 1988",82.44,B,-95,95,-100,95,85kgMen,Snatch,333,True
1,OMIRTAY Yermek,KAZ,"Aug 03, 1992",84.46,A,198,203,-206,203,85kgMen,CleanJerk,333,True
2,SUN Wei,CHN,"Feb 04, 1993",84.13,A,-197,197,202,202,85kgMen,CleanJerk,333,True
3,LIM Youngchul,KOR,"Nov 18, 1987",84.45,A,195,198,-203,198,85kgMen,CleanJerk,333,True
4,ALJUMAILI Safaa Rashid Mahmood,IRQ,"Jan 01, 1990",83.64,A,196,-200,-200,196,85kgMen,CleanJerk,333,True
5,CAO Gang,CHN,"Jun 04, 1991",84.81,A,-195,196,-198,196,85kgMen,CleanJerk,333,True
6,LINDER Semen,KAZ,"Aug 22, 1997",84.48,A,-192,-192,192,192,85kgMen,CleanJerk,333,True
7,YAMAMOTO Toshiki,JPN,"Sep 08, 1991",84.87,B,180,190,-196,190,85kgMen,CleanJerk,333,True
8,HOGHOUGHIOSGOUEI Amir,IRI,"Feb 17, 1994",84.90,A,185,-196,-197,185,85kgMen,CleanJerk,333,True
9,THAKUR Vikas,IND,"Nov 14, 1993",84.80,B,177,182,-186,182,85kgMen,CleanJerk,333,True
10,MOUSA Malek Faed Naji,JOR,"Nov 11, 1996",83.32,B,160,163,165,165,85kgMen,CleanJerk,333,True
11,PIRJANOV Shohrat,TKM,"Sep 22, 1996",82.10,B,-157,157,161,161,85kgMen,CleanJerk,333,True
12,ALDAYA Ali,SYR,"Mar 25, 1992",82.00,B,160,-165,-165,160,85kgMen,CleanJerk,333,True
13,SUBOH Abdallah Ismail Mohammad,JOR,"May 11, 1993",84.04,B,160,-165,-165,160,85kgMen,CleanJerk,333,True
14,ISLAM Md Mainul,BAN,"Sep 08, 1979",84.03,B,130,-136,136,136,85kgMen,CleanJerk,333,True
15,PIRZADA Atiqullah,AFG,"Jul 04, 1991",80.00,B,125,-130,130,130,85kgMen,CleanJerk,333,True
16,HAQUE Md Aminul,BAN,"Nov 10, 1988",82.44,B,120,127,-131,127,85kgMen,CleanJerk,333,True
---,PARK Jonggeol,KOR,"Mar 20, 1983",84.02,B,-180,-180,-180,---,85kgMen,CleanJerk,333,True
1,OMIRTAY Yermek,KAZ,"Aug 03, 1992",84.46,A,161,203,364,,85kgMen,Total,333,True
2,SUN Wei,CHN,"Feb 04, 1993",84.13,A,161,202,363,,85kgMen,Total,333,True
3,LIM Youngchul,KOR,"Nov 18, 1987",84.45,A,161,198,359,,85kgMen,Total,333,True
4,LINDER Semen,KAZ,"Aug 22, 1997",84.48,A,166,192,358,,85kgMen,Total,333,True
5,CAO Gang,CHN,"Jun 04, 1991",84.81,A,162,196,358,,85kgMen,Total,333,True
6,ALJUMAILI Safaa Rashid Mahmood,IRQ,"Jan 01, 1990",83.64,A,155,196,351,,85kgMen,Total,333,True
7,HOGHOUGHIOSGOUEI Amir,IRI,"Feb 17, 1994",84.90,A,155,185,340,,85kgMen,Total,333,True
8,YAMAMOTO Toshiki,JPN,"Sep 08, 1991",84.87,B,145,190,335,,85kgMen,Total,333,True
9,THAKUR Vikas,IND,"Nov 14, 1993",84.80,B,148,182,330,,85kgMen,Total,333,True
10,PIRJANOV Shohrat,TKM,"Sep 22, 1996",82.10,B,140,161,301,,85kgMen,Total,333,True
11,ALDAYA Ali,SYR,"Mar 25, 1992",82.00,B,140,160,300,,85kgMen,Total,333,True
12,MOUSA Malek Faed Naji,JOR,"Nov 11, 1996",83.32,B,133,165,298,,85kgMen,Total,333,True
13,SUBOH Abdallah Ismail Mohammad,JOR,"May 11, 1993",84.04,B,130,160,290,,85kgMen,Total,333,True
14,ISLAM Md Mainul,BAN,"Sep 08, 1979",84.03,B,110,136,246,,85kgMen,Total,333,True
15,PIRZADA Atiqullah,AFG,"Jul 04, 1991",80.00,B,105,130,235,,85kgMen,Total,333,True
16,HAQUE Md Aminul,BAN,"Nov 10, 1988",82.44,B,95,127,222,,85kgMen,Total,333,True
---,PARK Jonggeol,KOR,"Mar 20, 1983",84.02,B,140,---,---,,85kgMen,Total,333,True
1,HASHEMI Ali,IRI,"Nov 01, 1991",93.07,A,165,168,-174,168,94kgMen,Snatch,333,True
2,JUNG Hyeonseop,KOR,"Jun 18, 1985",93.03,A,163,-167,167,167,94kgMen,Snatch,333,True
3,SYBAY Rustem,KAZ,"Jun 25, 1993",93.95,A,163,-167,167,167,94kgMen,Snatch,333,True
4,TIAN Fuxuan,CHN,"Aug 16, 1993",92.82,A,160,-165,-167,160,94kgMen,Snatch,333,True
5,SUMPRADIT Sarat,THA,"Apr 17, 1994",93.03,A,160,-166,-167,160,94kgMen,Snatch,333,True
6,RAJAEI LANGEROUDI Seyedmostafa,IRI,"May 28, 1987",93.21,A,155,-162,-163,155,94kgMen,Snatch,333,True
7,JANNYYEV Muhammetnur,TKM,"Jul 12, 1997",93.69,A,140,145,-151,145,94kgMen,Snatch,333,True
