rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,MICHALSKI Arkadiusz,POL,"Jan 07, 1990",111.35,A,---,---,---,---,+109kgMen,CleanJerk,473,False
---,COULLET Anthony Jean Pierre,FRA,"Jan 10, 1997",148.35,A,---,---,---,---,+109kgMen,CleanJerk,473,False
---,KUCERA Kamil,CZE,"Mar 19, 1985",153.10,A,---,---,---,---,+109kgMen,CleanJerk,473,False
1,ORSAG Jiri,CZE,"Jan 05, 1989",130.70,A,175,238,413,,+109kgMen,Total,473,False
2,RUIZ I VELASCO Marcos,ESP,"Oct 13, 1996",112.65,A,175,195,370,,+109kgMen,Total,473,False
---,MICHALSKI Arkadiusz,POL,"Jan 07, 1990",111.35,A,---,---,---,,+109kgMen,Total,473,False
---,COULLET Anthony Jean Pierre,FRA,"Jan 10, 1997",148.35,A,---,---,---,,+109kgMen,Total,473,False
---,KUCERA Kamil,CZE,"Mar 19, 1985",153.10,A,---,---,---,,+109kgMen,Total,473,False
1,SUZUKI Rira,JPN,"Sep 06, 1998",44.95,A,68,71,-74,71,45kgWomen,Snatch,473,False
1,SUZUKI Rira,JPN,"Sep 06, 1998",44.95,A,92,-95,-98,92,45kgWomen,CleanJerk,473,False
1,SUZUKI Rira,JPN,"Sep 06, 1998",44.95,A,71,92,163,,45kgWomen,Total,473,False
1,WRIGHT Sarah Elizabeth,USA,"Feb 04, 1992",48.45,A,72,-75,-75,72,49kgWomen,Snatch,473,False
2,PIPILIARIDOU Maria,GRE,"Sep 30, 1986",48.95,A,68,71,-72,71,49kgWomen,Snatch,473,False
3,YANAGIDA Mizuki,JPN,"Sep 05, 1992",48.95,A,66,68,70,70,49kgWomen,Snatch,473,False
4,ANDO Chisuzu,JPN,"Jan 17, 2001",48.80,A,66,-68,-68,66,49kgWomen,Snatch,473,False
1,PIPILIARIDOU Maria,GRE,"Sep 30, 1986",48.95,A,-91,91,-95,91,49kgWomen,CleanJerk,473,False
2,WRIGHT Sarah Elizabeth,USA,"Feb 04, 1992",48.45,A,-91,91,-96,91,49kgWomen,CleanJerk,473,False
3,YANAGIDA Mizuki,JPN,"Sep 05, 1992",48.95,A,85,-91,91,91,49kgWomen,CleanJerk,473,False
4,ANDO Chisuzu,JPN,"Jan 17, 2001",48.80,A,80,83,-86,83,49kgWomen,CleanJerk,473,False
1,WRIGHT Sarah Elizabeth,USA,"Feb 04, 1992",48.45,A,72,91,163,,49kgWomen,Total,473,False
2,PIPILIARIDOU Maria,GRE,"Sep 30, 1986",48.95,A,71,91,162,,49kgWomen,Total,473,False
3,YANAGIDA Mizuki,JPN,"Sep 05, 1992",48.95,A,70,91,161,,49kgWomen,Total,473,False
4,ANDO Chisuzu,JPN,"Jan 17, 2001",48.80,A,66,83,149,,49kgWomen,Total,473,False
1,KONOTOP Kamila,UKR,"Mar 23, 2001",54.80,A,84,87,89,89,55kgWomen,Snatch,473,False
2,LEMMEN Stephanie Kristin,USA,"Sep 05, 1988",54.90,A,80,-83,83,83,55kgWomen,Snatch,473,False
3,HERNANDEZ MARTIN Atenery,ESP,"Dec 10, 1994",54.70,A,80,82,-84,82,55kgWomen,Snatch,473,False
4,LOCHOWSKA Joanna,POL,"Nov 17, 1988",54.50,A,-80,80,-84,80,55kgWomen,Snatch,473,False
5,MICHEL Anais,FRA,"Jan 12, 1988",50.30,A,77,79,-81,79,55kgWomen,Snatch,473,False
---,LORENTZ Manon Camille,FRA,"Jul 17, 1991",50.70,A,-78,-78,-79,---,55kgWomen,Snatch,473,False
1,KONOTOP Kamila,UKR,"Mar 23, 2001",54.80,A,100,104,107,107,55kgWomen,CleanJerk,473,False
2,LOCHOWSKA Joanna,POL,"Nov 17, 1988",54.50,A,104,-107,107,107,55kgWomen,CleanJerk,473,False
3,HERNANDEZ MARTIN Atenery,ESP,"Dec 10, 1994",54.70,A,100,-102,102,102,55kgWomen,CleanJerk,473,False
4,MICHEL Anais,FRA,"Jan 12, 1988",50.30,A,95,98,-101,98,55kgWomen,CleanJerk,473,False
5,LEMMEN Stephanie Kristin,USA,"Sep 05, 1988",54.90,A,97,-100,-100,97,55kgWomen,CleanJerk,473,False
---,LORENTZ Manon Camille,FRA,"Jul 17, 1991",50.70,A,---,---,---,---,55kgWomen,CleanJerk,473,False
1,KONOTOP Kamila,UKR,"Mar 23, 2001",54.80,A,89,107,196,,55kgWomen,Total,473,False
2,LOCHOWSKA Joanna,POL,"Nov 17, 1988",54.50,A,80,107,187,,55kgWomen,Total,473,False
3,HERNANDEZ MARTIN Atenery,ESP,"Dec 10, 1994",54.70,A,82,102,184,,55kgWomen,Total,473,False
4,LEMMEN Stephanie Kristin,USA,"Sep 05, 1988",54.90,A,83,97,180,,55kgWomen,Total,473,False
5,MICHEL Anais,FRA,"Jan 12, 1988",50.30,A,79,98,177,,55kgWomen,Total,473,False
---,LORENTZ Manon Camille,FRA,"Jul 17, 1991",50.70,A,---,---,---,,55kgWomen,Total,473,False
1,BENTELI Konstantina,GRE,"Aug 24, 1993",58.80,A,-90,-90,90,90,59kgWomen,Snatch,473,False
2,STERCKX Nina,BEL,"Jul 26, 2002",55.15,A,80,-83,83,83,59kgWomen,Snatch,473,False
3,EMERY Joelle,USA,"Mar 07, 1986",58.50,A,-81,81,-84,81,59kgWomen,Snatch,473,False
4,JACOBSEN Rebekka Tao,NOR,"Sep 12, 1996",57.55,A,70,---,---,70,59kgWomen,Snatch,473,False
1,BENTELI Konstantina,GRE,"Aug 24, 1993",58.80,A,108,111,-115,111,59kgWomen,CleanJerk,473,False
2,EMERY Joelle,USA,"Mar 07, 1986",58.50,A,95,-102,102,102,59kgWomen,CleanJerk,473,False
3,STERCKX Nina,BEL,"Jul 26, 2002",55.15,A,-98,-102,102,102,59kgWomen,CleanJerk,473,False
4,JACOBSEN Rebekka Tao,NOR,"Sep 12, 1996",57.55,A,90,---,---,90,59kgWomen,CleanJerk,473,False
1,BENTELI Konstantina,GRE,"Aug 24, 1993",58.80,A,90,111,201,,59kgWomen,Total,473,False
2,STERCKX Nina,BEL,"Jul 26, 2002",55.15,A,83,102,185,,59kgWomen,Total,473,False
3,EMERY Joelle,USA,"Mar 07, 1986",58.50,A,81,102,183,,59kgWomen,Total,473,False
4,JACOBSEN Rebekka Tao,NOR,"Sep 12, 1996",57.55,A,70,90,160,,59kgWomen,Total,473,False
1,TCHAKOUNTE Dora Meiriama,FRA,"Mar 23, 1995",60.05,A,90,94,-97,94,64kgWomen,Snatch,473,False
2,KUSTERER Sabine Beate,GER,"Jan 04, 1991",63.50,A,91,94,-97,94,64kgWomen,Snatch,473,False
