rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
2,CYRILLE FAGAT Tchatchet II,CMR,"Aug 01, 1995",95.90,A,154,158,-162,158,96kgMen,Snatch,551,False
3,RAINIBOGI Taniela Tuisuva,FIJ,"Apr 19, 1998",95.06,A,150,155,-160,155,96kgMen,Snatch,551,False
4,THAKUR Vikas,IND,"Nov 14, 1993",95.61,A,149,153,155,155,96kgMen,Snatch,551,False
5,MARTASIDIS Antonis,CYP,"Jun 14, 1992",89.74,A,150,-155,-155,150,96kgMen,Snatch,551,False
6,ESSAMA OWONA Denis Joel,CMR,"Oct 16, 1989",94.94,A,145,-146,-152,145,96kgMen,Snatch,551,False
7,CORET Cedric Fabrice,MRI,"May 28, 1991",94.75,A,130,136,141,141,96kgMen,Snatch,551,False
8,BURGER Ruben,RSA,"Mar 03, 1991",95.36,A,-138,138,-143,138,96kgMen,Snatch,551,False
9,BARREDO Ridge Nathan Richard,AUS,"Oct 06, 1995",95.55,A,-135,136,-142,136,96kgMen,Snatch,551,False
---,OSEI Forrester Christopher,GHA,"Sep 12, 1989",95.15,A,-153,-153,-153,---,96kgMen,Snatch,551,False
1,OPELOGE Don,SAM,"May 13, 1999",95.20,A,200,210,-220,210,96kgMen,CleanJerk,551,False
2,THAKUR Vikas,IND,"Nov 14, 1993",95.61,A,187,191,-198,191,96kgMen,CleanJerk,551,False
3,RAINIBOGI Taniela Tuisuva,FIJ,"Apr 19, 1998",95.06,A,185,188,-190,188,96kgMen,CleanJerk,551,False
4,ESSAMA OWONA Denis Joel,CMR,"Oct 16, 1989",94.94,A,180,-187,-188,180,96kgMen,CleanJerk,551,False
5,BARREDO Ridge Nathan Richard,AUS,"Oct 06, 1995",95.55,A,170,180,-190,180,96kgMen,CleanJerk,551,False
6,BURGER Ruben,RSA,"Mar 03, 1991",95.36,A,165,-171,-175,165,96kgMen,CleanJerk,551,False
7,CORET Cedric Fabrice,MRI,"May 28, 1991",94.75,A,-160,-160,160,160,96kgMen,CleanJerk,551,False
---,CYRILLE FAGAT Tchatchet II,CMR,"Aug 01, 1995",95.90,A,-185,-185,-188,---,96kgMen,CleanJerk,551,False
---,MARTASIDIS Antonis,CYP,"Jun 14, 1992",89.74,A,-191,-194,-194,---,96kgMen,CleanJerk,551,False
---,OSEI Forrester Christopher,GHA,"Sep 12, 1989",95.15,A,180,---,---,---,96kgMen,CleanJerk,551,False
1,OPELOGE Don,SAM,"May 13, 1999",95.20,A,171,210,381,---,96kgMen,Total,551,False
2,THAKUR Vikas,IND,"Nov 14, 1993",95.61,A,155,191,346,---,96kgMen,Total,551,False
3,RAINIBOGI Taniela Tuisuva,FIJ,"Apr 19, 1998",95.06,A,155,188,343,---,96kgMen,Total,551,False
4,ESSAMA OWONA Denis Joel,CMR,"Oct 16, 1989",94.94,A,145,180,325,---,96kgMen,Total,551,False
5,BARREDO Ridge Nathan Richard,AUS,"Oct 06, 1995",95.55,A,136,180,316,---,96kgMen,Total,551,False
6,BURGER Ruben,RSA,"Mar 03, 1991",95.36,A,138,165,303,---,96kgMen,Total,551,False
7,CORET Cedric Fabrice,MRI,"May 28, 1991",94.75,A,141,160,301,---,96kgMen,Total,551,False
---,CYRILLE FAGAT Tchatchet II,CMR,"Aug 01, 1995",95.90,A,158,---,---,---,96kgMen,Total,551,False
---,MARTASIDIS Antonis,CYP,"Jun 14, 1992",89.74,A,150,---,---,---,96kgMen,Total,551,False
---,OSEI Forrester Christopher,GHA,"Sep 12, 1989",95.15,A,---,---,---,---,96kgMen,Total,551,False
1,HITILA OPELOGE Jack,SAM,"Aug 21, 2000",102.98,A,155,160,164,164,109kgMen,Snatch,551,False
2,BESSETTE Pierre-Alexandre,CAN,"Sep 28, 1999",100.81,A,150,157,163,163,109kgMen,Snatch,551,False
3,LOVEPREET Singh,IND,"Sep 06, 1997",108.60,A,157,161,163,163,109kgMen,Snatch,551,False
4,NGADJA NYABEYEU Junior Periclex,CMR,"Jun 16, 1993",104.11,A,156,-160,160,160,109kgMen,Snatch,551,False
5,GRIFFITHS Andy,ENG,"May 20, 1993",108.86,A,151,155,159,159,109kgMen,Snatch,551,False
6,BIN SHAMSUDDIN Muhammad Hafiz,MAS,"Apr 20, 1999",108.04,A,-148,148,-155,148,109kgMen,Snatch,551,False
7,SAKKAS Jordan,WAL,"Apr 25, 1999",108.20,A,-146,-146,146,146,109kgMen,Snatch,551,False
8,ROBERTS-YOUNG Jackson George,AUS,"Aug 15, 1996",108.77,A,145,-150,-150,145,109kgMen,Snatch,551,False
9,BUTT Hanzala Dastgir,PAK,"Aug 17, 2002",108.70,A,135,-142,142,142,109kgMen,Snatch,551,False
10,POMELILE Sio Talakai,TGA,"Oct 10, 1993",108.98,A,140,-145,-146,140,109kgMen,Snatch,551,False
---,TASI TAALA Koale Junior,NZL,"Mar 23, 1995",108.98,A,-145,-146,-146,---,109kgMen,Snatch,551,False
1,ROBERTS-YOUNG Jackson George,AUS,"Aug 15, 1996",108.77,A,190,202,-211,202,109kgMen,CleanJerk,551,False
2,NGADJA NYABEYEU Junior Periclex,CMR,"Jun 16, 1993",104.11,A,196,201,-205,201,109kgMen,CleanJerk,551,False
3,HITILA OPELOGE Jack,SAM,"Aug 21, 2000",102.98,A,194,-200,-201,194,109kgMen,CleanJerk,551,False
4,LOVEPREET Singh,IND,"Sep 06, 1997",108.60,A,185,189,192,192,109kgMen,CleanJerk,551,False
5,GRIFFITHS Andy,ENG,"May 20, 1993",108.86,A,180,187,-193,187,109kgMen,CleanJerk,551,False
6,BESSETTE Pierre-Alexandre,CAN,"Sep 28, 1999",100.81,A,172,-182,186,186,109kgMen,CleanJerk,551,False
7,SAKKAS Jordan,WAL,"Apr 25, 1999",108.20,A,-182,182,-190,182,109kgMen,CleanJerk,551,False
8,POMELILE Sio Talakai,TGA,"Oct 10, 1993",108.98,A,170,180,-189,180,109kgMen,CleanJerk,551,False
9,BUTT Hanzala Dastgir,PAK,"Aug 17, 2002",108.70,A,173,-180,-180,173,109kgMen,CleanJerk,551,False
---,BIN SHAMSUDDIN Muhammad Hafiz,MAS,"Apr 20, 1999",108.04,A,-178,-178,-178,---,109kgMen,CleanJerk,551,False
---,TASI TAALA Koale Junior,NZL,"Mar 23, 1995",108.98,A,190,---,---,---,109kgMen,CleanJerk,551,False
1,NGADJA NYABEYEU Junior Periclex,CMR,"Jun 16, 1993",104.11,A,160,201,361,---,109kgMen,Total,551,False
2,HITILA OPELOGE Jack,SAM,"Aug 21, 2000",102.98,A,164,194,358,---,109kgMen,Total,551,False
3,LOVEPREET Singh,IND,"Sep 06, 1997",108.60,A,163,192,355,---,109kgMen,Total,551,False
4,BESSETTE Pierre-Alexandre,CAN,"Sep 28, 1999",100.81,A,163,186,349,---,109kgMen,Total,551,False
5,ROBERTS-YOUNG Jackson George,AUS,"Aug 15, 1996",108.77,A,145,202,347,---,109kgMen,Total,551,False
6,GRIFFITHS Andy,ENG,"May 20, 1993",108.86,A,159,187,346,---,109kgMen,Total,551,False
7,SAKKAS Jordan,WAL,"Apr 25, 1999",108.20,A,146,182,328,---,109kgMen,Total,551,False
8,POMELILE Sio Talakai,TGA,"Oct 10, 1993",108.98,A,140,180,320,---,109kgMen,Total,551,False
9,BUTT Hanzala Dastgir,PAK,"Aug 17, 2002",108.70,A,142,173,315,---,109kgMen,Total,551,False
---,BIN SHAMSUDDIN Muhammad Hafiz,MAS,"Apr 20, 1999",108.04,A,148,---,---,---,109kgMen,Total,551,False
---,TASI TAALA Koale Junior,NZL,"Mar 23, 1995",108.98,A,---,---,---,---,109kgMen,Total,551,False
1,BUTT Muhammad Nooh Dastgir,PAK,"Feb 03, 1998",167.76,A,170,173,-175,173,+109kgMen,Snatch,551,False
2,LITI David Andrew,NZL,"Jul 11, 1996",182.70,A,166,170,-174,170,+109kgMen,Snatch,551,False
3,SHAW Gordon,RSA,"Jun 23, 1994",139.69,A,161,167,-173,167,+109kgMen,Snatch,551,False
4,GURDEEP Singh,IND,"Oct 01, 1995",161.18,A,-167,167,-173,167,+109kgMen,Snatch,551,False
