rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 2,MOSQUERA ROA Edwin Orlando,COL,"Born: Jul 26, 1985",B.weight: 68.87,Group: A,1: 170,2: 175,3: -180,Total: 175,69kgMen,CleanJerk,360
Rank: 3,HERRERA CEPEDA Erik Elvis,ECU,"Born: Jul 28, 1994",B.weight: 68.57,Group: A,1: 164,2: -170,3: -170,Total: 164,69kgMen,CleanJerk,360
Rank: 4,LAHUANAMPA CASTILLO Junior Chayanne,PER,"Born: Apr 04, 1995",B.weight: 68.66,Group: A,1: 153,2: 158,3: 162,Total: 162,69kgMen,CleanJerk,360
Rank: 5,SANCHEZ VELEZ Jorge Jesus,PUR,"Born: Nov 04, 1998",B.weight: 68.44,Group: A,1: 150,2: -155,3: 156,Total: 156,69kgMen,CleanJerk,360
Rank: 6,BARDALEZ David,PER,"Born: Jul 30, 1993",B.weight: 67.52,Group: A,1: 145,2: -150,3: 150,Total: 150,69kgMen,CleanJerk,360
Rank: 7,ANDRADE DE SOUSA Matheus Delan,BRA,"Born: Nov 14, 1995",B.weight: 68.62,Group: A,1: 150,2: -155,3: -156,Total: 150,69kgMen,CleanJerk,360
Rank: 8,SOTO MONTECINO Eduardo Alexis,CHI,"Born: Mar 25, 1995",B.weight: 68.97,Group: A,1: 146,2: -150,3: 150,Total: 150,69kgMen,CleanJerk,360
Rank: 9,LEE Matthew Ming Hin,CAN,"Born: Mar 24, 1989",B.weight: 68.69,Group: A,1: -145,2: -145,3: 145,Total: 145,69kgMen,CleanJerk,360
Rank: 10,LORENZO Julian,GUA,"Born: Jun 24, 1995",B.weight: 68.86,Group: A,1: 135,2: 140,3: -143,Total: 140,69kgMen,CleanJerk,360
Rank: ---,LEE Alex,USA,"Born: Nov 18, 1988",B.weight: 68.86,Group: A,1: ---,2: ---,3: ---,Total: ---,69kgMen,CleanJerk,360
Rank: ---,LOPEZ PENA Roy Sherlock,VEN,"Born: Oct 21, 1992",B.weight: 68.04,Group: A,1: -163,2: -163,3: -163,Total: ---,69kgMen,CleanJerk,360
Rank: ---,RUBIO RIVERO Israel Jose,VEN,"Born: Jan 11, 1981",B.weight: 68.63,Group: A,1: -163,2: -163,3: -163,Total: ---,69kgMen,CleanJerk,360
Rank: ---,LUNA-GRENIER Francis,CAN,"Born: May 24, 1987",B.weight: 68.14,Group: A,1: ---,2: ---,3: ---,Total: ---,69kgMen,CleanJerk,360
Rank: ---,MOSQUERA LOZANO Luis Javier,COL,"Born: Mar 27, 1995",B.weight: 68.68,Group: A,1: -180,2: -181,3: -181,Total: ---,69kgMen,CleanJerk,360
Rank: 1,ROQUE MENDOZA Bredni,MEX,"Born: Nov 11, 1987",B.weight: 68.85,Group: A,Snatch: 148,CI&Jerk: 188,Total: 336,,69kgMen,Total,360
Rank: 2,MOSQUERA ROA Edwin Orlando,COL,"Born: Jul 26, 1985",B.weight: 68.87,Group: A,Snatch: 148,CI&Jerk: 175,Total: 323,,69kgMen,Total,360
Rank: 3,HERRERA CEPEDA Erik Elvis,ECU,"Born: Jul 28, 1994",B.weight: 68.57,Group: A,Snatch: 130,CI&Jerk: 164,Total: 294,,69kgMen,Total,360
Rank: 4,LAHUANAMPA CASTILLO Junior Chayanne,PER,"Born: Apr 04, 1995",B.weight: 68.66,Group: A,Snatch: 120,CI&Jerk: 162,Total: 282,,69kgMen,Total,360
Rank: 5,SANCHEZ VELEZ Jorge Jesus,PUR,"Born: Nov 04, 1998",B.weight: 68.44,Group: A,Snatch: 120,CI&Jerk: 156,Total: 276,,69kgMen,Total,360
Rank: 6,SOTO MONTECINO Eduardo Alexis,CHI,"Born: Mar 25, 1995",B.weight: 68.97,Group: A,Snatch: 122,CI&Jerk: 150,Total: 272,,69kgMen,Total,360
Rank: 7,BARDALEZ David,PER,"Born: Jul 30, 1993",B.weight: 67.52,Group: A,Snatch: 120,CI&Jerk: 150,Total: 270,,69kgMen,Total,360
Rank: 8,ANDRADE DE SOUSA Matheus Delan,BRA,"Born: Nov 14, 1995",B.weight: 68.62,Group: A,Snatch: 120,CI&Jerk: 150,Total: 270,,69kgMen,Total,360
Rank: 9,LEE Matthew Ming Hin,CAN,"Born: Mar 24, 1989",B.weight: 68.69,Group: A,Snatch: 116,CI&Jerk: 145,Total: 261,,69kgMen,Total,360
Rank: 10,LORENZO Julian,GUA,"Born: Jun 24, 1995",B.weight: 68.86,Group: A,Snatch: 108,CI&Jerk: 140,Total: 248,,69kgMen,Total,360
Rank: ---,LEE Alex,USA,"Born: Nov 18, 1988",B.weight: 68.86,Group: A,Snatch: ---,CI&Jerk: ---,Total: ---,,69kgMen,Total,360
Rank: ---,LOPEZ PENA Roy Sherlock,VEN,"Born: Oct 21, 1992",B.weight: 68.04,Group: A,Snatch: 133,CI&Jerk: ---,Total: ---,,69kgMen,Total,360
Rank: ---,RUBIO RIVERO Israel Jose,VEN,"Born: Jan 11, 1981",B.weight: 68.63,Group: A,Snatch: 135,CI&Jerk: ---,Total: ---,,69kgMen,Total,360
Rank: ---,LUNA-GRENIER Francis,CAN,"Born: May 24, 1987",B.weight: 68.14,Group: A,Snatch: ---,CI&Jerk: ---,Total: ---,,69kgMen,Total,360
Rank: ---,MOSQUERA LOZANO Luis Javier,COL,"Born: Mar 27, 1995",B.weight: 68.68,Group: A,Snatch: 148,CI&Jerk: ---,Total: ---,,69kgMen,Total,360
Rank: 1,CAICEDO PIEDRAHITA Andres Mauricio,COL,"Born: Aug 15, 1997",B.weight: 76.41,Group: A,1: 150,2: 156,3: ---,Total: 156,77kgMen,Snatch,360
Rank: 2,SANCHEZ RIVERO Junior Antonio,VEN,"Born: Jun 01, 1989",B.weight: 75.22,Group: A,1: 150,2: 155,3: -158,Total: 155,77kgMen,Snatch,360
Rank: 3,LA O GARCIA Addriel,CUB,"Born: Feb 10, 1992",B.weight: 76.39,Group: A,1: 150,2: 155,3: -158,Total: 155,77kgMen,Snatch,360
Rank: 4,ROMAN LAGUNA Domingo Rodrigo,MEX,"Born: Mar 13, 1990",B.weight: 75.75,Group: A,1: 140,2: -145,3: -145,Total: 140,77kgMen,Snatch,360
Rank: 5,FLORES QUISHPE Ricardo Hernan,ECU,"Born: Feb 18, 1987",B.weight: 76.74,Group: A,1: -140,2: 140,3: -144,Total: 140,77kgMen,Snatch,360
Rank: 6,COOPER Travis Daniel,USA,"Born: Jan 27, 1988",B.weight: 76.67,Group: A,1: -137,2: 137,3: -142,Total: 137,77kgMen,Snatch,360
Rank: 7,SIDO Francis Emilio,DOM,"Born: Aug 16, 1990",B.weight: 76.96,Group: A,1: -135,2: -135,3: 136,Total: 136,77kgMen,Snatch,360
Rank: 8,LOPEZ FARIAS Bastian Andres,CHI,"Born: Sep 26, 1995",B.weight: 76.97,Group: A,1: 136,2: -140,3: -140,Total: 136,77kgMen,Snatch,360
Rank: 9,RODRIGUEZ OCASIO Christian Angel,PUR,"Born: Jul 14, 1993",B.weight: 75.87,Group: B,1: 127,2: 132,3: 135,Total: 135,77kgMen,Snatch,360
Rank: 10,LORENZANA YUMAN Cristian,GUA,"Born: Oct 08, 1992",B.weight: 76.83,Group: B,1: 128,2: 133,3: -137,Total: 133,77kgMen,Snatch,360
Rank: 11,BOISCLAIR Jerome,CAN,"Born: Aug 13, 1991",B.weight: 76.53,Group: B,1: 125,2: 130,3: -134,Total: 130,77kgMen,Snatch,360
Rank: 12,VALDIZON CORONADO Oscar Fernando,GUA,"Born: Jun 12, 1989",B.weight: 73.79,Group: B,1: -125,2: 125,3: -130,Total: 125,77kgMen,Snatch,360
Rank: 13,VARELA ARRIAGADA Ricardo Alexis,CHI,"Born: Jul 08, 1997",B.weight: 76.50,Group: B,1: 120,2: 125,3: -128,Total: 125,77kgMen,Snatch,360
Rank: 14,DE LA CRUZ LIRIANO Jonathan Guarionex,DOM,"Born: Mar 13, 1996",B.weight: 76.53,Group: B,1: 125,2: -130,3: -131,Total: 125,77kgMen,Snatch,360
Rank: 15,MENDOZA GARCIA David Aurelio,HON,"Born: Jun 21, 1986",B.weight: 73.40,Group: B,1: 110,2: -115,3: 115,Total: 115,77kgMen,Snatch,360
Rank: 16,CARRILLO RAMOS Juan Jose,CRC,"Born: Feb 11, 1994",B.weight: 75.32,Group: B,1: -108,2: 108,3: -110,Total: 108,77kgMen,Snatch,360
Rank: 17,RODRIGUEZ MEDINA Jorge Armando,CRC,"Born: Aug 08, 1999",B.weight: 75.06,Group: B,1: 92,2: 96,3: -100,Total: 96,77kgMen,Snatch,360
Rank: ---,ANDICA ANDICA Yony Alexander,COL,"Born: Aug 26, 1987",B.weight: 76.86,Group: A,1: -147,2: -147,3: -147,Total: ---,77kgMen,Snatch,360
Rank: 1,CAICEDO PIEDRAHITA Andres Mauricio,COL,"Born: Aug 15, 1997",B.weight: 76.41,Group: A,1: 186,2: 191,3: -196,Total: 191,77kgMen,CleanJerk,360
Rank: 2,ANDICA ANDICA Yony Alexander,COL,"Born: Aug 26, 1987",B.weight: 76.86,Group: A,1: -185,2: 185,3: 187,Total: 187,77kgMen,CleanJerk,360
Rank: 3,LA O GARCIA Addriel,CUB,"Born: Feb 10, 1992",B.weight: 76.39,Group: A,1: 180,2: -185,3: 185,Total: 185,77kgMen,CleanJerk,360
Rank: 4,FLORES QUISHPE Ricardo Hernan,ECU,"Born: Feb 18, 1987",B.weight: 76.74,Group: A,1: 180,2: -185,3: -185,Total: 180,77kgMen,CleanJerk,360
Rank: 5,SANCHEZ RIVERO Junior Antonio,VEN,"Born: Jun 01, 1989",B.weight: 75.22,Group: A,1: 175,2: -185,3: -185,Total: 175,77kgMen,CleanJerk,360
Rank: 6,LOPEZ FARIAS Bastian Andres,CHI,"Born: Sep 26, 1995",B.weight: 76.97,Group: A,1: 170,2: 175,3: -181,Total: 175,77kgMen,CleanJerk,360
Rank: 7,COOPER Travis Daniel,USA,"Born: Jan 27, 1988",B.weight: 76.67,Group: A,1: 167,2: 172,3: -177,Total: 172,77kgMen,CleanJerk,360
Rank: 8,RODRIGUEZ OCASIO Christian Angel,PUR,"Born: Jul 14, 1993",B.weight: 75.87,Group: B,1: 156,2: 160,3: 167,Total: 167,77kgMen,CleanJerk,360
Rank: 9,SIDO Francis Emilio,DOM,"Born: Aug 16, 1990",B.weight: 76.96,Group: A,1: 163,2: -167,3: 167,Total: 167,77kgMen,CleanJerk,360
Rank: 10,LORENZANA YUMAN Cristian,GUA,"Born: Oct 08, 1992",B.weight: 76.83,Group: B,1: 160,2: 165,3: -170,Total: 165,77kgMen,CleanJerk,360
