total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
26,33,26,TORREZ NUNEZ Yessica Lee,15398,1993-10-19,29.1,W,BOL,D,48.9,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,63,-66,66,66,84,86,-88,86,152
27,32,27,STRZYKALA Mara,14721,1992-03-13,30.7,W,LUX,D,48.3,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,64,66,-68,66,83,85,-87,85,151
28,34,28,ORTIZ VAZQUEZ Omayraliz,11475,1992-11-22,30,W,PUR,D,48.6,49 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,58,-63,63,63,77,80,-82,80,143
1,4,1,SILACHAI Theerapong,14229,2003-11-19,19,M,THA,A,54.6,55 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-117,117,-119,117,144,147,148,148,265
2,3,4,NGO Son Dinh,10955,2001-08-02,21.3,M,VIE,A,54.9,55 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-116,117,-119,117,143,-146,-148,143,260
3,5,2,KIM Yongho,7765,1996-09-10,26.2,M,KOR,A,54.6,55 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,115,-118,-119,115,-145,-145,145,145,260
4,2,6,CHONTEY Arli,3199,1992-07-01,30.4,M,KAZ,A,55,55 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,115,-118,118,118,-140,141,-144,141,259
6,9,5,RUSEV Angel Hriskov,13283,2001-07-13,21.4,M,BUL,A,54.9,55 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,106,-110,-110,106,141,-145,-145,141,247
NA,1,NA,LAI Gia Thanh,8378,1998-05-03,24.6,M,VIE,A,55,55 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-118,118,-121,118,-141,-142,-142,NA,NA
NA,NA,NA,AL SALEEM Mansour Abdulrahim M,504,1988-03-16,34.7,M,KSA,A,54.6,55 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-115,-116,-116,NA,-141,-141,-141,NA,NA
NA,NA,NA,ANDRIANTSITOHAINA Eric Herman,1103,1991-07-21,31.4,M,MAD,A,54.9,55 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-102,-102,-102,NA,NA,NA,NA,NA,NA
5,10,3,SUAREZ MESA Miguel Angel,14752,1999-09-14,23.2,M,COL,B,54.7,55 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,105,-109,-109,105,140,143,-145,143,248
7,7,8,COLONIA Nestor,3355,1992-02-16,30.8,M,PHI,B,54.5,55 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-110,-110,110,110,-133,133,-140,133,243
8,6,10,BRACHI GARCIA Josue,2300,1992-08-09,30.3,M,ESP,B,54.9,55 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,107,112,-116,112,129,-134,-134,129,241
9,11,7,POOX PERALTA Jose Manuel,12265,2003-03-17,19.7,M,MEX,B,55,55 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,100,104,-106,104,130,135,-138,135,239
10,8,9,CHHUM Gabriel,3093,2004-01-31,18.8,M,USA,B,55,55 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,100,103,106,106,-132,132,-135,132,238
11,12,11,ARTEAGA CASTILLO Jhony David,1317,2001-07-29,21.4,M,ECU,B,55,55 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,100,104,-106,104,120,125,-127,125,229
12,13,12,BARCO RANGEL Juan Antonio,1715,2002-11-08,20.1,M,MEX,B,54.8,55 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,90,-95,-95,90,115,120,-125,120,210
1,1,1,DIAZ Hidilyn,3925,1991-02-20,31.8,W,PHI,A,54.9,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,90,93,-96,93,114,-117,-121,114,207
2,3,2,MORALES DEL AGUILA Rosalba Estela,10385,1998-11-14,24.1,W,COL,A,54.9,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,86,-89,89,89,110,-115,-115,110,199
3,2,5,LOPEZ FERRER Ana Gabriela,8993,1994-09-22,28.2,W,MEX,A,54.8,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,90,-94,-94,90,105,108,-110,108,198
4,4,6,COTRUTA Andreea,3433,2003-11-11,19.1,W,ROU,A,54.4,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,87,-90,-90,87,107,-112,-112,107,194
5,6,4,MOORE Shayla Mariah,10378,1995-10-24,27.1,W,USA,A,55,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,86,-89,-89,86,108,-111,-112,108,194
6,7,7,ABDULLAEVA Nigora,103,2004-05-13,18.6,W,UZB,A,55,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,83,86,-89,86,100,-105,106,106,192
7,10,3,MEGO CONTRERAS Shoely Mabel,9866,1999-12-08,23,W,PER,A,55,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-83,-83,83,83,-108,-108,109,109,192
9,8,8,CHEN Guan Ling,2991,2005-01-29,17.8,W,TPE,A,54.7,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-85,85,-88,85,105,-110,-110,105,190
10,9,9,BORREGO PALACIOS Irene Esmeralda,2246,2001-03-11,21.7,W,MEX,A,54.9,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-85,85,-88,85,105,-108,-109,105,190
11,13,10,KLARISA Juliana,7842,2002-07-29,20.4,W,INA,A,54.7,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,79,-82,82,82,103,105,-109,105,187
15,12,15,BRUHN Katrine Nim,2388,1991-12-29,30.9,W,DEN,A,54.5,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,79,82,-84,82,101,-104,-105,101,183
NA,NA,NA,ENKHBAATAR Enkhtamir,4408,2000-01-05,22.9,W,MGL,A,54.9,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-86,-87,-87,NA,NA,NA,NA,NA,NA
8,5,14,GALLANT Josee,5009,1992-06-07,30.5,W,CAN,B,52.8,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,82,84,86,86,-103,-103,104,104,190
12,11,12,JONES Catrin Haf,7005,1999-06-13,23.5,W,GBR,B,54.6,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-82,82,-84,82,-101,101,104,104,186
13,14,13,HARVEY Rose,5932,1998-08-21,24.3,W,CAN,B,54.6,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,78,81,-83,81,99,102,104,104,185
14,15,11,HERNANDEZ CHAMORRO Jenifer Carolina,6088,1994-08-30,28.3,W,ECU,B,54.8,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,77,80,NA,80,95,104,-107,104,184
16,18,17,GRENNI ALVARADO Victoria Maria,5523,2001-05-16,21.6,W,ESA,B,54.5,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,73,-76,76,76,91,95,-98,95,171
17,16,18,SHAPIRO Olga,14041,1999-05-19,23.5,W,ISR,B,54.6,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,75,-78,78,78,88,91,-93,91,169
18,17,19,AGRAIT CALO Issi Massei,297,2004-12-21,18,W,PUR,B,54.5,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,72,-77,77,77,80,90,-95,90,167
19,20,16,LEGUIZAMON HERMOSILLA Iris Abigail,8608,1997-06-01,25.5,W,PAR,B,54.9,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-70,-70,70,70,90,95,-100,95,165
20,19,20,SHAHAM Roni,13998,2002-08-09,20.3,W,ISR,B,54.9,55 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-71,-71,71,71,-85,85,89,89,160
1,6,1,ALVAREZ CAICEDO Yenny Fernanda,942,1995-05-24,27.5,W,COL,A,58.9,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,98,101,-104,101,128,131,133,133,234
2,4,2,KUO Hsing-Chun,8238,1993-11-26,29,W,TPE,A,58.7,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,100,-102,102,102,126,-129,130,130,232
3,2,4,CHARRON Maude G,2934,1993-04-28,29.6,W,CAN,A,58.9,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-100,100,103,103,123,-127,128,128,231
4,5,3,LUO Shifang,9141,2001-04-02,21.7,W,CHN,A,58.6,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,101,-104,-104,101,126,129,-133,129,230
5,1,5,LUO Xiaomin,9144,1999-11-14,23.1,W,CHN,A,58.7,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,97,100,103,103,122,126,-129,126,229
6,3,8,KONOTOP Kamila,7992,2001-03-23,21.7,W,UKR,A,57.5,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,98,-101,102,102,116,119,121,121,223
8,13,7,USUGA CORREA Concepcion,15717,2001-02-07,21.8,W,COL,A,58.9,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-95,95,-100,95,117,122,-125,122,217
9,10,10,TCHAKOUNTE Dora Meiriama,15158,1995-03-23,27.7,W,FRA,A,58.8,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-96,96,-99,96,115,120,-122,120,216
10,11,13,GOMEZ VALDIVIA Janeth,5369,1997-10-26,25.1,W,MEX,A,58.9,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,92,94,96,96,114,118,-122,118,214
NA,7,NA,MAGISTRIS Lucrezia,9253,1999-04-21,23.6,W,ITA,A,59,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-98,98,-101,98,-115,-116,-116,NA,NA
NA,8,NA,ANDO Elreen Ann,1071,1998-11-01,24.1,W,PHI,A,58.8,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,97,-101,-102,97,-127,NA,NA,NA,NA
7,12,6,WILKINS Taylor Nicole,16326,1997-05-26,25.5,W,USA,B,58.9,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,92,95,-97,95,117,-122,122,122,217
11,9,15,SEO Jeongmi,13920,1991-11-18,31,W,KOR,B,58.5,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,90,-95,96,96,112,116,-118,116,212
12,16,12,VENEGAS VALERA Anyelin Maria,15956,1999-01-26,23.9,W,VEN,B,58.7,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,90,93,-95,93,-118,-118,118,118,211
13,22,9,ANDOH Mikiko,1072,1992-09-30,30.2,W,JPN,B,59,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,90,-95,-95,90,120,-124,-125,120,210
14,14,17,GUILLEN VAZQUEZ Daphne,5638,2002-03-21,20.7,W,MEX,B,58.9,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,90,94,-97,94,115,-121,-122,115,209
15,23,14,ANDERSSON Ine Drablos,1066,1989-08-17,33.3,W,NOR,B,58.8,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-88,88,90,90,116,-119,-119,116,206
18,24,19,YAYLYAN Izabella,16614,1995-01-04,27.9,W,ARM,B,58.8,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-90,-90,90,90,110,-115,115,115,205
19,21,24,CASADEVALL Maria Luz,2755,2001-03-17,21.7,W,ARG,B,58.2,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,90,-93,-93,90,113,-117,-117,113,203
21,27,21,RETULAINEN Saara Sylvia Amanda,12791,1993-05-30,29.5,W,FIN,B,58.9,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,88,-91,-91,88,110,114,-116,114,202
24,35,16,NOVAS JIMENEZ Nathalia,11135,1999-11-02,23.1,W,DOM,B,58.7,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-85,85,-90,85,112,116,-119,116,201
NA,NA,18,RODRIGUEZ GOMEZ Genesis Lourdes,13046,1994-07-17,28.4,W,VEN,B,58.7,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-95,-95,-95,NA,-115,115,NA,115,NA
17,17,23,ENDO Riri,4401,2002-02-11,20.8,W,JPN,C,58.5,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,90,92,-93,92,110,113,-116,113,205
20,20,25,BETEYOB Natasya,2047,2000-09-10,22.2,W,INA,C,57.7,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-87,87,90,90,112,-117,-117,112,202
22,15,28,QUANG Thi Tam,12469,2003-03-25,19.7,W,VIE,C,58.2,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-93,-93,93,93,108,-112,-112,108,201
23,18,26,NELLY,10923,2001-11-20,21,W,INA,C,58.5,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,85,88,91,91,110,-115,-115,110,201
26,30,22,GUZMAN PEREZ Gilyeliz Saned,5747,1996-10-28,26.1,W,PUR,C,58.9,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-87,-87,87,87,113,-116,-116,113,200
29,26,32,SHATOVA Galya Anetova,14060,2001-08-29,21.3,W,BUL,C,58.6,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,85,88,-90,88,105,-107,-107,105,193
30,33,31,GORDON BROWN Jessica Mary,5443,1995-12-25,26.9,W,GBR,C,58.5,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,83,-86,86,86,106,-109,-112,106,192
32,39,29,BOLDBAATAR Khongorzul,2185,2002-07-17,20.4,W,MGL,C,59,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-83,83,-87,83,108,-112,-115,108,191
NA,29,NA,KUSTERER Sabine Beate,8276,1991-01-04,31.9,W,GER,C,58.9,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,85,87,-88,87,-107,-107,-107,NA,NA
NA,NA,NA,MORROW Fraer,10442,1998-07-20,24.4,W,GBR,C,56.3,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,40,MARTINEZ SANTIAGO Irene,9622,1993-09-14,29.2,W,ESP,C,58.8,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-90,-90,-90,NA,101,-106,-107,101,NA
16,32,11,YODSARN Suratwadee,16678,2003-07-15,19.4,W,THA,D,58.3,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,83,86,-88,86,113,115,119,119,205
25,31,20,SOROKHAIBAM Bindyarani Devi,14522,1999-01-27,23.9,W,IND,D,56,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,83,86,-88,86,-112,-112,114,114,200
27,19,27,BECERRA ROMERO Jenifer Samanta,1868,2002-12-31,19.9,W,ECU,D,58.4,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,86,90,-92,90,108,-113,-113,108,198
28,28,30,GEORGOPOULOU Sofia,5184,2000-09-22,22.2,W,GRE,D,58.9,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-87,87,-91,87,104,107,-110,107,194
31,25,38,KARDARA Maria,7310,2001-08-27,21.3,W,GRE,D,59,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,88,-91,-91,88,103,-107,-108,103,191
33,36,37,THORNTON Tenishia,15260,2005-09-01,17.3,W,MLT,D,58.4,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,80,82,84,84,-101,101,104,104,188
36,34,39,MEISTER Scheila,9881,1987-05-02,35.6,W,SUI,D,58.6,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,82,-85,85,85,102,-105,-105,102,187
38,42,36,AARSTEN Amalie Loevind,14,1994-04-25,28.6,W,DEN,D,57.3,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,80,-83,-84,80,101,104,-107,104,184
NA,NA,NA,BIJLEVELD Sanne,2082,1993-09-14,29.2,W,NED,D,59,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,37,33,KEAN Brenna Mae,7444,1995-03-03,27.8,W,AUS,E,59,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,79,83,-86,83,104,-108,-108,104,187
35,38,35,CRYMBLE Hannah,3483,1995-10-28,27.1,W,IRL,E,58.5,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,80,-82,83,83,100,-104,104,104,187
37,41,34,MIFSUD Halle Jane,10034,2000-07-03,22.4,W,AUS,E,58.4,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,75,-79,80,80,-103,104,-109,104,184
39,40,41,ALEMAN ARDON Sofia Isabel,668,2001-09-10,21.2,W,HON,E,58.2,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,75,80,82,82,95,-100,-100,95,177
40,43,42,PALACIOS JIMENEZ Kimberly Daniela,11655,1999-08-29,23.3,W,CRC,E,58,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-75,75,-78,75,87,-91,-91,87,162
41,44,44,STEPHEN My-Only,14654,2006-05-22,16.5,W,NRU,E,56.4,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,65,70,73,73,85,-90,-90,85,158
42,46,43,ORTIZ HERNANDEZ Emelin Graciela,11464,1997-06-01,25.5,W,HON,E,58.4,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,65,-68,-68,65,85,-88,-88,85,150
43,45,46,ALSHEHRI Alanoud Muadhah A,913,1996-11-25,26,W,KSA,E,58.3,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-65,65,70,70,-77,77,-81,77,147
44,47,45,PRIETO Johana,12359,2000-12-02,22,W,PAR,E,57.3,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-63,-64,64,64,77,-81,-82,77,141
NA,NA,NA,SKANDI EL ASAAD Mouna,14365,1992-10-01,30.2,W,ESP,E,59,59 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-80,-80,-80,NA,NA,NA,NA,NA,NA
1,1,1,LI Fabin,8695,1993-01-15,29.9,M,CHN,A,60.8,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,137,-140,-140,137,167,-175,175,175,312
2,3,2,IRAWAN Eko Yuli,6649,1989-07-24,33.4,M,INA,A,60.8,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,135,-139,-139,135,165,-170,-171,165,300
3,2,7,HE Yueji,6009,2002-07-11,20.4,M,CHN,A,60.9,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,132,136,-138,136,155,160,-163,160,296
4,4,8,MASSIDDA Sergio,9669,2002-01-26,20.9,M,ITA,A,61,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-130,-133,135,135,158,-162,-164,158,293
5,5,5,SAPUTRA Ricko,13684,2000-01-21,22.9,M,INA,A,60,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-128,128,132,132,161,-166,-166,161,293
8,6,11,MISHVELIDZE Shota,10147,1994-10-18,28.1,M,GEO,A,60.9,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,130,-135,-136,130,155,-165,-165,155,285
9,10,12,NGUYEN Tran Anh Tuan,11013,1998-02-22,24.8,M,VIE,A,60.9,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,126,-129,-131,126,155,-162,-162,155,281
12,14,13,MARINOV Gabriel,9535,2003-12-25,18.9,M,BUL,A,60.8,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,121,124,-126,124,155,-159,-161,155,279
14,17,14,ALSALEEM Seraj Abdulrahim M,902,1996-02-10,26.8,M,KSA,A,60.7,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,121,-124,-124,121,-155,155,-160,155,276
NA,8,NA,SHIN Rok,14134,2002-08-07,20.3,M,KOR,A,60.6,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-127,-127,127,127,-156,-156,-159,NA,NA
6,7,4,CHOMCHUEN Teerapat,3195,2001-07-31,21.3,M,THA,B,60.2,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,125,-128,128,128,155,160,164,164,292
7,11,3,SERNA MENDOZA Jhon Jairo,13943,1994-12-03,28,M,COL,B,60.9,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,120,125,-127,125,160,164,-166,164,289
10,13,10,CENIZA John Fabuar,2829,1998-02-07,24.8,M,PHI,B,60.1,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,119,122,125,125,155,-160,-161,155,280
11,19,6,CALDERON LICOURT Arley Lazaro,2577,1999-02-26,23.8,M,CUB,B,60.5,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-120,120,-123,120,155,160,-162,160,280
13,9,18,BERDELIDZE Goderdzi,1981,1996-07-14,26.4,M,GEO,B,60.7,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,120,124,126,126,144,149,151,151,277
15,22,9,MORRIS Hampton Miller,10438,2004-02-17,18.8,M,USA,B,60.7,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-118,118,-124,118,157,-163,-164,157,275
17,16,20,HARDAL Ferdi,5891,1996-12-31,25.9,M,TUR,B,61,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,123,-126,-127,123,150,-154,-154,150,273
18,18,17,GUEMEZ CEL Victor Badur,5610,2000-06-23,22.5,M,MEX,B,60.7,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,115,120,-123,120,145,151,-155,151,271
19,24,15,BARDALEZ TUISIMA Luis David,1719,1995-10-03,27.2,M,PER,B,61,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,113,117,-120,117,150,-154,154,154,271
20,20,21,DA SILVA Thiago Felix,3539,2000-12-26,21.9,M,BRA,B,59.7,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-120,-120,120,120,150,-154,-154,150,270
21,12,26,MOTOKI Kazuma,10473,1994-08-03,28.3,M,JPN,B,60.8,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-125,125,-129,125,142,-150,-151,142,267
16,15,16,LUGO RODRIGUEZ Wilkeinner Nahun,9110,1997-03-25,25.7,M,VEN,C,60.9,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,117,-120,123,123,146,151,-153,151,274
22,23,22,CHANAMBAM Rishikanta Singh,2889,1998-07-05,24.4,M,IND,C,60.2,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,113,-117,117,117,143,148,-151,148,265
23,21,25,GARRIDO BUENAIRE Victor Jesus,5116,1998-05-27,24.5,M,ECU,C,60.9,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-117,118,-123,118,138,143,-145,143,261
24,26,19,SIMARD Youri,14259,2001-01-03,21.9,M,CAN,C,61,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,-110,110,-114,110,140,145,150,150,260
25,25,24,BARU Morea,1776,1990-04-15,32.6,M,PNG,C,61,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,110,115,-118,115,143,-148,-150,143,258
26,29,23,IANCU Valentin-Ionadi,6512,2000-01-16,22.9,M,ROU,C,59.4,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,105,108,-111,108,135,140,144,144,252
27,28,27,TAN Chi-Chung,15043,1990-02-24,32.8,M,TPE,C,60.6,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,105,-110,110,110,135,140,-145,140,250
28,27,28,ITOKAZU Yoichi,6693,1991-05-24,31.5,M,JPN,C,61,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,105,108,110,110,130,134,136,136,246
29,30,29,LUCA Marian-Cristian,9088,1999-02-16,23.8,M,ROU,C,57.3,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,105,-110,-110,105,125,130,-135,130,235
30,31,30,NIYOYITA Davis,11075,2004-01-01,18.9,M,UGA,C,58.5,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,85,90,95,95,120,125,-127,125,220
31,32,31,MBOYA Amunga Joshua,9776,2005-11-05,17.1,M,KEN,C,55.6,61 kg Men,0,0,562,2022 IWF World Championships,2022-12-05,65,70,73,73,80,84,86,86,159
1,1,1,PEI Xinyi,11891,2005-01-10,17.9,W,CHN,A,59.3,64 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,100,103,105,105,125,128,-135,128,233
2,3,2,WAMALUN Rattanawan,16159,1995-07-15,27.4,W,THA,A,63.9,64 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,97,101,-104,101,126,-129,-129,126,227
3,2,3,LLAMOSA MOSQUERA Nathalia,8913,1997-06-14,25.5,W,COL,A,63.8,64 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,101,-103,-104,101,121,123,-127,123,224
4,5,5,DURAN AYON Ana Lilia,4193,1997-11-16,25.1,W,MEX,A,63.3,64 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,92,96,99,99,-122,122,-126,122,221
5,4,6,RODRIGUEZ QUINTERO Julieth Alejandra,13069,2002-02-20,20.8,W,COL,A,64,64 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,99,-102,-102,99,-121,121,-124,121,220
6,6,12,COCHRANE Sarah Maureen,3331,1989-09-23,33.2,W,AUS,A,63.1,64 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,93,98,-101,98,-113,113,-118,113,211
7,7,10,GHERMAN Daniela Mariana,5231,1997-09-23,25.2,W,SWE,A,63.4,64 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,91,94,96,96,111,-114,115,115,211
8,9,9,GANZORIG Anuujin,5052,1998-04-11,24.7,W,MGL,A,64,64 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-94,94,-102,94,115,-119,-125,115,209
9,12,7,SMITH Zoe,14426,1994-04-26,28.6,W,GBR,A,63.8,64 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,88,-91,91,91,118,-122,-124,118,209
NA,10,NA,GRAILLOT Vicky,5489,2000-07-02,22.4,W,FRA,A,63.6,64 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,89,92,-94,92,-115,-116,-116,NA,NA
NA,NA,11,HANHUR Mariia,5864,2000-08-24,22.3,W,UKR,A,63,64 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-99,-99,-99,NA,114,-118,-118,114,NA
NA,NA,4,PHAM Thi Hong Thanh,12053,1999-05-08,23.6,W,VIE,A,63.4,64 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,-100,-100,-101,NA,115,119,123,123,NA
10,8,13,ELLIOTT Kiana Rose,4362,1997-07-27,25.4,W,AUS,B,63.1,64 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,90,93,95,95,-108,108,111,111,206
11,14,8,YOSHIDA Akane,16698,1994-05-31,28.5,W,JPN,B,63.5,64 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,87,-91,-91,87,110,115,-120,115,202
12,11,16,ARDALSBAKKE Marit,1238,1992-05-11,30.6,W,NOR,B,63.9,64 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,88,91,-94,91,-105,105,-109,105,196
13,13,15,VUOHIJOKI Anni Teija Orvokki,16113,1988-05-24,34.5,W,FIN,B,64,64 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,87,-89,-90,87,106,-110,-111,106,193
14,15,17,MINA Alexa Marie,10084,1993-12-23,29,W,LBN,B,64,64 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,80,83,-86,83,100,104,-107,104,187
15,16,18,ROENNEBAEK Helena Isabell Zoffmann,13083,1996-09-29,26.2,W,DEN,B,62.8,64 kg Women,0,0,562,2022 IWF World Championships,2022-12-05,80,83,-86,83,102,-106,-107,102,185
